source_id,source_type,source_instance,target_id,target_type,target_instance,synapses
10322,AN07B003,AN07B003_T2_L,11240,IN13A009,IN13A009_T2_R,156
10322,AN07B003,AN07B003_T2_L,15006,Tr flexor MN,MNml12_MesoLN_R,151
10322,AN07B003,AN07B003_T2_L,16526,IN17A061,IN17A061_T2_R,147
10322,AN07B003,AN07B003_T2_L,10565,IN13A009,IN13A009_T3_R,116
10322,AN07B003,AN07B003_T2_L,12479,IN16B016,IN16B016_T1_R,112
10322,AN07B003,AN07B003_T2_L,11340,IN08A007,IN08A007_T3_R,104
10322,AN07B003,AN07B003_T2_L,10537,IN09A003,IN09A003_T2_R,102
10322,AN07B003,AN07B003_T2_L,14795,IN17A061,IN17A061_T2_R,100
10322,AN07B003,AN07B003_T2_L,21272,IN04B102,IN04B102_T2_R,92
10322,AN07B003,AN07B003_T2_L,11411,IN19A016,IN19A016_T3_R,92
10322,AN07B003,AN07B003_T2_L,11109,IN19B012,IN19B012_T2_L,88
10322,AN07B003,AN07B003_T2_L,15372,IN17A061,IN17A061_T1_R,85
10322,AN07B003,AN07B003_T2_L,11984,IN19B012,IN19B012_T3_L,84
10322,AN07B003,AN07B003_T2_L,10233,IN19A005,IN19A005_T2_R,82
10322,AN07B003,AN07B003_T2_L,10154,IN19A003,IN19A003_T1_R,82
10322,AN07B003,AN07B003_T2_L,19236,IN17A061,IN17A061_T3_R,79
10322,AN07B003,AN07B003_T2_L,13232,INXXX140,INXXX140_T3_R,79
10322,AN07B003,AN07B003_T2_L,22793,IN04B102,IN04B102_T2_R,75
10322,AN07B003,AN07B003_T2_L,12028,IN08A007,IN08A007_T2_R,75
10322,AN07B003,AN07B003_T2_L,24561,IN04B107,IN04B107_T3_R,71
10322,AN07B003,AN07B003_T2_L,15497,IN17A061,IN17A061_T1_R,71
10322,AN07B003,AN07B003_T2_L,10397,AN12B005,AN12B005_T3_R,71
10322,AN07B003,AN07B003_T2_L,10377,IN21A002,IN21A002_T3_R,71
10322,AN07B003,AN07B003_T2_L,10259,IN19A005,IN19A005_T1_R,71
10322,AN07B003,AN07B003_T2_L,171948,Tr flexor MN,MNml12_MesoLN_R,70
10322,AN07B003,AN07B003_T2_L,16140,IN13A034,IN13A034_T2_R,70
10322,AN07B003,AN07B003_T2_L,10632,IN17B004,IN17B004_T2_R,65
10322,AN07B003,AN07B003_T2_L,10230,IN13A009,IN13A009_T1_R,65
10322,AN07B003,AN07B003_T2_L,20421,IN17A061,IN17A061_T3_R,64
10322,AN07B003,AN07B003_T2_L,11716,IN16B016,IN16B016_T3_R,61
10322,AN07B003,AN07B003_T2_L,10125,IN19A008,IN19A008_T2_R,61
10322,AN07B003,AN07B003_T2_L,19392,IN13A034,IN13A034_T2_R,60
10322,AN07B003,AN07B003_T2_L,11793,IN19A016,IN19A016_T3_R,60
10322,AN07B003,AN07B003_T2_L,11196,IN09A003,IN09A003_T1_R,60
10322,AN07B003,AN07B003_T2_L,10513,INXXX053,INXXX053_T3_R,60
10322,AN07B003,AN07B003_T2_L,18440,Tr flexor MN,MNfl07_VProN_R,58
10322,AN07B003,AN07B003_T2_L,13209,IN13A018,IN13A018_T2_R,58
10322,AN07B003,AN07B003_T2_L,162586,IN13A011,IN13A011_T1_R,56
10322,AN07B003,AN07B003_T2_L,21038,IN04B107,IN04B107_T3_R,55
10322,AN07B003,AN07B003_T2_L,10918,IN21A002,IN21A002_T1_R,55
10322,AN07B003,AN07B003_T2_L,10801,IN09A003,IN09A003_T3_R,54
10322,AN07B003,AN07B003_T2_L,17315,IN13A040,IN13A040_T3_R,53
10322,AN07B003,AN07B003_T2_L,10539,IN19B008,IN19B008_T2_R,53
10322,AN07B003,AN07B003_T2_L,19156,IN13A034,IN13A034_T2_R,52
10322,AN07B003,AN07B003_T2_L,19071,IN04B089,IN04B089_T2_R,51
10322,AN07B003,AN07B003_T2_L,17197,AN17B008,AN17B008_T2_R,51
10322,AN07B003,AN07B003_T2_L,10204,ps1 MN,MNwm29_MesoAN_R,51
10322,AN07B003,AN07B003_T2_L,11295,IN16B016,IN16B016_T2_R,50
10322,AN07B003,AN07B003_T2_L,11369,IN19A021,IN19A021_T2_R,49
10322,AN07B003,AN07B003_T2_L,20885,IN04B093,IN04B093_T1_R,48
10322,AN07B003,AN07B003_T2_L,11085,IN03A006,IN03A006_T2_R,46
10322,AN07B003,AN07B003_T2_L,12343,IN12B014,IN12B014_T1_R,44
10322,AN07B003,AN07B003_T2_L,23358,IN04B102,IN04B102_T2_R,43
10322,AN07B003,AN07B003_T2_L,11363,IN19A021,IN19A021_T3_R,43
10322,AN07B003,AN07B003_T2_L,10062,IN21A002,IN21A002_T2_R,42
10322,AN07B003,AN07B003_T2_L,17205,IN13A040,IN13A040_T3_R,40
10322,AN07B003,AN07B003_T2_L,16165,IN12B040,IN12B040_T3_L,40
10322,AN07B003,AN07B003_T2_L,154691,IN19B012,IN19B012_T1_L,39
10322,AN07B003,AN07B003_T2_L,15761,IN19A069,IN19A069_T1_R,39
10322,AN07B003,AN07B003_T2_L,24591,IN13B094,IN13B094_T2_L,38
10322,AN07B003,AN07B003_T2_L,11706,Ti extensor MN,MNfl39_ProLN_R,38
10322,AN07B003,AN07B003_T2_L,13006,Ti extensor MN,MNhl39_MetaLN_R,36
10322,AN07B003,AN07B003_T2_L,12099,IN08A007,IN08A007_T1_R,35
10322,AN07B003,AN07B003_T2_L,10011,hg1 MN,MNwm03_ADMN_R,35
10322,AN07B003,AN07B003_T2_L,29239,IN12B040,IN12B040_T2_L,34
10322,AN07B003,AN07B003_T2_L,11643,IN21A014,IN21A014_T2_R,34
10322,AN07B003,AN07B003_T2_L,21566,IN04B105,IN04B105_T3_R,33
10322,AN07B003,AN07B003_T2_L,23029,IN04B102,IN04B102_T1_R,32
10322,AN07B003,AN07B003_T2_L,19886,Tr flexor MN,MNfl12_ProAN_R,32
10322,AN07B003,AN07B003_T2_L,12105,IN21A015,IN21A015_T3_R,32
10322,AN07B003,AN07B003_T2_L,11920,IN18B015,IN18B015_T3_R,32
10322,AN07B003,AN07B003_T2_L,10134,IN19A008,IN19A008_T3_R,32
10322,AN07B003,AN07B003_T2_L,23376,IN04B095,IN04B095_T3_R,31
10322,AN07B003,AN07B003_T2_L,12834,AN04A001,AN04A001_T1_R,31
10322,AN07B003,AN07B003_T2_L,23044,IN13B089,IN13B089_T3_L,30
10322,AN07B003,AN07B003_T2_L,15651,IN19A071,IN19A071_T2_R,30
10322,AN07B003,AN07B003_T2_L,10191,IN19A004,IN19A004_T2_R,30
10322,AN07B003,AN07B003_T2_L,156615,IN13B084,IN13B084_T2_L,29
10322,AN07B003,AN07B003_T2_L,101117,IN03A074,IN03A074_T2_R,29
10322,AN07B003,AN07B003_T2_L,19415,IN19A108,IN19A108_T3_R,29
10322,AN07B003,AN07B003_T2_L,10352,IN19A005,IN19A005_T3_R,29
10322,AN07B003,AN07B003_T2_L,102694,IN19A022,IN19A022_T1_R,28
10322,AN07B003,AN07B003_T2_L,19751,Ta levator MN,MNfl52_ProLN_R,28
10322,AN07B003,AN07B003_T2_L,15413,IN13A040,IN13A040_T3_R,28
10322,AN07B003,AN07B003_T2_L,28560,IN04B102,IN04B102_T1_R,27
10322,AN07B003,AN07B003_T2_L,23152,IN04B093,IN04B093_T1_R,27
10322,AN07B003,AN07B003_T2_L,10398,IN14B001,IN14B001_T2_R,27
10322,AN07B003,AN07B003_T2_L,42106483966,IN12B040,IN12B040_T1_L,26
10322,AN07B003,AN07B003_T2_L,155644,IN13A050,IN13A050_T3_R,26
10322,AN07B003,AN07B003_T2_L,14283,IN09A025,IN09A025_T3_R,26
10322,AN07B003,AN07B003_T2_L,166485,IN13A050,IN13A050_T1_R,25
10322,AN07B003,AN07B003_T2_L,22591,IN13A034,IN13A034_T2_R,25
10322,AN07B003,AN07B003_T2_L,21649,IN13A050,IN13A050_T3_R,25
10322,AN07B003,AN07B003_T2_L,21120,IN04B092,IN04B092_T2_R,25
10322,AN07B003,AN07B003_T2_L,11635,IN03A007,IN03A007_T3_R,25
10322,AN07B003,AN07B003_T2_L,10643,INXXX134,INXXX134_T2_R,25
10322,AN07B003,AN07B003_T2_L,22787,IN04B097,IN04B097_T1_R,24
10322,AN07B003,AN07B003_T2_L,12194,IN21A014,IN21A014_T1_R,24
10322,AN07B003,AN07B003_T2_L,10276,IN12A001,IN12A001_T1_R,24
10322,AN07B003,AN07B003_T2_L,10207,IN19A004,IN19A004_T3_R,24
10322,AN07B003,AN07B003_T2_L,18418,IN19A108,IN19A108_T3_R,23
10322,AN07B003,AN07B003_T2_L,13805,IN05B039,IN05B039_T3_R,23
10322,AN07B003,AN07B003_T2_L,10305,IN21A001,IN21A001_T2_R,23
10322,AN07B003,AN07B003_T2_L,12490,ANXXX108,ANXXX108_T1_R,22
10322,AN07B003,AN07B003_T2_L,11297,IN21A015,IN21A015_T2_R,22
10322,AN07B003,AN07B003_T2_L,20802,IN19A080,IN19A080_T1_R,21
10322,AN07B003,AN07B003_T2_L,18341,IN19A071,IN19A071_T2_R,21
10322,AN07B003,AN07B003_T2_L,17947,Sternal posterior rotator MN,MNhl34_MetaLN_R,21
10322,AN07B003,AN07B003_T2_L,14135,IN21A017,IN21A017_A1_R,21
10322,AN07B003,AN07B003_T2_L,12443,IN09A012,IN09A012_T2_R,21
10322,AN07B003,AN07B003_T2_L,16783,IN06B017,IN06B017_T2_L,20
10322,AN07B003,AN07B003_T2_L,13288,IN12A012,IN12A012_T2_R,20
10322,AN07B003,AN07B003_T2_L,26883,Tr flexor MN,MNhl12_MetaLN_R,19
10322,AN07B003,AN07B003_T2_L,19141,IN09A026,IN09A026_T1_R,19
10322,AN07B003,AN07B003_T2_L,12977,INXXX134,INXXX134_T2_L,19
10322,AN07B003,AN07B003_T2_L,12019,IN21A014,IN21A014_T3_R,19
10322,AN07B003,AN07B003_T2_L,11100,IN03A005,IN03A005_T2_R,19
10322,AN07B003,AN07B003_T2_L,18663,IN04B081,IN04B081_T2_R,18
10322,AN07B003,AN07B003_T2_L,17375,IN09A026,IN09A026_T2_R,18
10322,AN07B003,AN07B003_T2_L,100509,IN19A015,IN19A015_T2_R,17
10322,AN07B003,AN07B003_T2_L,19755,IN13A050,IN13A050_T3_R,17
10322,AN07B003,AN07B003_T2_L,11760,IN03A006,IN03A006_T3_R,17
10322,AN07B003,AN07B003_T2_L,227258,,,16
10322,AN07B003,AN07B003_T2_L,11516,IN20A.22A001,IN20A.22A001_T3_R,16
10322,AN07B003,AN07B003_T2_L,10678,IN08A005,IN08A005_T2_R,16
10322,AN07B003,AN07B003_T2_L,27041,IN13B089,IN13B089_T3_L,15
10322,AN07B003,AN07B003_T2_L,20824,IN13A057,IN13A057_T2_R,15
10322,AN07B003,AN07B003_T2_L,10730,IN19A012,IN19A012_T2_L,15
10322,AN07B003,AN07B003_T2_L,10245,AN12B005,AN12B005_T3_L,15
10322,AN07B003,AN07B003_T2_L,19889,IN19A068,IN19A068_T2_R,14
10322,AN07B003,AN07B003_T2_L,10756,IN16B018,IN16B018_T2_L,14
10322,AN07B003,AN07B003_T2_L,10445,IN09A002,IN09A002_T1_R,14
10322,AN07B003,AN07B003_T2_L,10115,i1 MN,MNwm25_ADMN_L,14
10322,AN07B003,AN07B003_T2_L,159202,IN20A.22A053,IN20A.22A053_T2_R,13
10322,AN07B003,AN07B003_T2_L,152622,IN13A040,IN13A040_T3_R,13
10322,AN07B003,AN07B003_T2_L,102602,IN03A057,IN03A057_T2_R,13
10322,AN07B003,AN07B003_T2_L,28083,IN04B107,IN04B107_T3_R,13
10322,AN07B003,AN07B003_T2_L,23435,IN19A095,IN19A095_T2_R,13
10322,AN07B003,AN07B003_T2_L,23335,IN19A086,IN19A086_T2_R,13
10322,AN07B003,AN07B003_T2_L,21788,IN19A094,IN19A094_T2_R,13
10322,AN07B003,AN07B003_T2_L,21014,IN13A057,IN13A057_T2_R,13
10322,AN07B003,AN07B003_T2_L,20556,IN04B097,IN04B097_T2_R,13
10322,AN07B003,AN07B003_T2_L,13827,IN13A018,IN13A018_T3_R,13
10322,AN07B003,AN07B003_T2_L,13075,Ti extensor MN,MNhl39_MetaLN_L,13
10322,AN07B003,AN07B003_T2_L,12778,IN19B035,IN19B035_T3_R,13
10322,AN07B003,AN07B003_T2_L,12745,IN12B023,IN12B023_T2_L,13
10322,AN07B003,AN07B003_T2_L,11316,IN19A008,IN19A008_T1_R,13
10322,AN07B003,AN07B003_T2_L,11226,Fe reductor MN,MNfl35_ProLN_R,13
10322,AN07B003,AN07B003_T2_L,10417,AN12B001,AN12B001_T1_R,13
10322,AN07B003,AN07B003_T2_L,10144,IN19A003,IN19A003_T2_R,13
10322,AN07B003,AN07B003_T2_L,28997,Tr flexor MN,MNhl12_MetaLN_R,12
10322,AN07B003,AN07B003_T2_L,23222,IN06B082,IN06B082_T1_L,12
10322,AN07B003,AN07B003_T2_L,23153,IN13A049,IN13A049_T1_R,12
10322,AN07B003,AN07B003_T2_L,20493,IN19A100,IN19A100_T3_R,12
10322,AN07B003,AN07B003_T2_L,15503,IN03A085,IN03A085_T1_R,12
10322,AN07B003,AN07B003_T2_L,14816,IN12B023,IN12B023_T1_L,12
10322,AN07B003,AN07B003_T2_L,14085,IN19A108,IN19A108_T3_R,12
10322,AN07B003,AN07B003_T2_L,13290,IN07B033,IN07B033_T2_L,12
10322,AN07B003,AN07B003_T2_L,12159,AN06A016,AN06A016_T1_R,12
10322,AN07B003,AN07B003_T2_L,11539,INXXX065,INXXX065_A1_L,12
10322,AN07B003,AN07B003_T2_L,11043,IN20A.22A001,IN20A.22A001_T3_R,12
10322,AN07B003,AN07B003_T2_L,10393,IN19A067,IN19A067_T1_R,12
10322,AN07B003,AN07B003_T2_L,10237,IN19A018,IN19A006_T3_R,12
10322,AN07B003,AN07B003_T2_L,159502,IN20A.22A001,IN20A.22A001_T1_R,11
10322,AN07B003,AN07B003_T2_L,99469,,,11
10322,AN07B003,AN07B003_T2_L,21134,IN04B081,IN04B081_T1_R,11
10322,AN07B003,AN07B003_T2_L,12478,IN03B028,IN03B028_T2_R,11
10322,AN07B003,AN07B003_T2_L,12399,IN06A009,IN06A009_T3_R,11
10322,AN07B003,AN07B003_T2_L,11489,Ti extensor MN,MNml39_MesoLN_R,11
10322,AN07B003,AN07B003_T2_L,11148,IN19A015,IN19A015_T1_R,11
10322,AN07B003,AN07B003_T2_L,10889,IN13A011,IN13A011_T1_L,11
10322,AN07B003,AN07B003_T2_L,10308,IN19A011,IN19A011_T2_L,11
10322,AN07B003,AN07B003_T2_L,158769,Tr flexor MN,MNml12_MesoLN_R,10
10322,AN07B003,AN07B003_T2_L,154133,Sternal posterior rotator MN,MNhl06_MetaLN_R,10
10322,AN07B003,AN07B003_T2_L,27094,IN21A085,IN21A085_T2_R,10
10322,AN07B003,AN07B003_T2_L,23228,IN19A108,IN19A108_T3_R,10
10322,AN07B003,AN07B003_T2_L,20423,IN19A069,IN19A069_T2_R,10
10322,AN07B003,AN07B003_T2_L,19723,IN08B083,IN08B083_T2_R,10
10322,AN07B003,AN07B003_T2_L,19696,IN13A054,IN13A054_T3_R,10
10322,AN07B003,AN07B003_T2_L,18176,IN13A003,IN13A003_T2_R,10
10322,AN07B003,AN07B003_T2_L,17606,IN06B017,IN06B017_T2_R,10
10322,AN07B003,AN07B003_T2_L,15446,Ta levator MN,MNfl52_ProLN_R,10
10322,AN07B003,AN07B003_T2_L,14972,INXXX235,INXXX235_T3_L,10
10322,AN07B003,AN07B003_T2_L,13214,STTMm,MNwm01_PDMNp_L,10
10322,AN07B003,AN07B003_T2_L,13077,ANXXX109,ANXXX109_T1_R,10
10322,AN07B003,AN07B003_T2_L,12149,AN19B022,AN19B022_T3_R,10
10322,AN07B003,AN07B003_T2_L,11390,INXXX064,INXXX064_T3_L,10
10322,AN07B003,AN07B003_T2_L,11157,IN06B024,IN06B024_T2_R,10
10322,AN07B003,AN07B003_T2_L,10867,AN12B008,AN12B008_T1_R,10
10322,AN07B003,AN07B003_T2_L,10580,IN16B018,IN16B018_T2_R,10
10322,AN07B003,AN07B003_T2_L,166267,IN06B047,IN06B047_T3_L,9
10322,AN07B003,AN07B003_T2_L,157420,IN20A.22A036,IN20A.22A036_T2_R,9
10322,AN07B003,AN07B003_T2_L,155112,IN13A065,IN13A065_T2_R,9
10322,AN07B003,AN07B003_T2_L,104697,Sternal posterior rotator MN,MNml06_MesoLN_R,9
10322,AN07B003,AN07B003_T2_L,25390,IN20A.22A024,IN20A.22A024_T2_R,9
10322,AN07B003,AN07B003_T2_L,22960,IN06A082,IN06A082_T1_R,9
10322,AN07B003,AN07B003_T2_L,22465,Tr flexor MN,MNhl12_MetaLN_R,9
10322,AN07B003,AN07B003_T2_L,22320,IN20A.22A053,IN20A.22A053_T2_R,9
10322,AN07B003,AN07B003_T2_L,17342,IN06B040,IN06B040_T3_L,9
10322,AN07B003,AN07B003_T2_L,15286,IN13A050,IN13A050_T3_R,9
10322,AN07B003,AN07B003_T2_L,14186,IN18B045,IN18B045_T2_R,9
10322,AN07B003,AN07B003_T2_L,12831,IN06B024,IN06B024_T1_L,9
10322,AN07B003,AN07B003_T2_L,12628,Tergopleural/Pleural promotor MN,MNfl55_DProN_R,9
10322,AN07B003,AN07B003_T2_L,11999,AN08B015,AN08B015_T3_R,9
10322,AN07B003,AN07B003_T2_L,11026,IN17A011,IN17A011_T3_R,9
10322,AN07B003,AN07B003_T2_L,10907,AN17B005,AN17B005_T2_R,9
10322,AN07B003,AN07B003_T2_L,10823,AN04A001,AN04A001_T2_R,9
10322,AN07B003,AN07B003_T2_L,10343,IN19A015,IN19A015_T3_R,9
10322,AN07B003,AN07B003_T2_L,10231,IN19B003,IN19B003_T3_L,9
10322,AN07B003,AN07B003_T2_L,10131,b2 MN,MNwm17_ADMN_L,9
10322,AN07B003,AN07B003_T2_L,223412,,,8
10322,AN07B003,AN07B003_T2_L,156190,IN06B064,IN06B064_T3_L,8
10322,AN07B003,AN07B003_T2_L,22785,IN20A.22A024,IN20A.22A024_T2_R,8
10322,AN07B003,AN07B003_T2_L,22693,IN20A.22A053,IN20A.22A053_T2_R,8
10322,AN07B003,AN07B003_T2_L,20673,Tr flexor MN,MNfl12_ProAN_R,8
10322,AN07B003,AN07B003_T2_L,19848,IN06B040,IN06B040_T3_L,8
10322,AN07B003,AN07B003_T2_L,19166,IN19A070,IN19A070_T3_R,8
10322,AN07B003,AN07B003_T2_L,19043,IN20A.22A024,IN20A.22A024_T3_R,8
10322,AN07B003,AN07B003_T2_L,16903,Acc. tr flexor MN,MNhl14_MetaLN_R,8
10322,AN07B003,AN07B003_T2_L,12521,INXXX110,INXXX110_A1_R,8
10322,AN07B003,AN07B003_T2_L,11857,IN19B035,IN19B035_T3_R,8
10322,AN07B003,AN07B003_T2_L,11734,IN03A007,IN03A007_T1_R,8
10322,AN07B003,AN07B003_T2_L,11530,IN20A.22A001,IN20A.22A001_T2_R,8
10322,AN07B003,AN07B003_T2_L,10780,IN21A001,IN21A001_T3_R,8
10322,AN07B003,AN07B003_T2_L,10747,IN09A004,IN09A004_T3_R,8
10322,AN07B003,AN07B003_T2_L,10667,w-cHIN,IN03B013_T2_L,8
10322,AN07B003,AN07B003_T2_L,10542,IN19A010,IN19A010_T2_R,8
10322,AN07B003,AN07B003_T2_L,10372,IN19A003,IN19A003_T3_R,8
10322,AN07B003,AN07B003_T2_L,10302,IN19B003,IN19B003_T2_L,8
10322,AN07B003,AN07B003_T2_L,179694,,,7
10322,AN07B003,AN07B003_T2_L,171055,Sternal adductor MN,MNml16_MesoLN_R,7
10322,AN07B003,AN07B003_T2_L,166986,IN06B024,IN06B024_T1_R,7
10322,AN07B003,AN07B003_T2_L,165009,IN20A.22A001,IN20A.22A001_T1_R,7
10322,AN07B003,AN07B003_T2_L,156554,IN19A119,IN19A119_T1_R,7
10322,AN07B003,AN07B003_T2_L,155096,IN04B103,IN04B103_T2_R,7
10322,AN07B003,AN07B003_T2_L,152621,Sternotrochanter MN,MNhl08_MetaLN_R,7
10322,AN07B003,AN07B003_T2_L,28685,IN13B075,IN13B075_T1_L,7
10322,AN07B003,AN07B003_T2_L,27855,IN04B108,IN04B108_T2_R,7
10322,AN07B003,AN07B003_T2_L,25558,IN12B012,IN12B012_T1_L,7
10322,AN07B003,AN07B003_T2_L,23830,IN16B062,IN16B062_T2_R,7
10322,AN07B003,AN07B003_T2_L,23171,IN04B098,IN04B098_T1_R,7
10322,AN07B003,AN07B003_T2_L,22342,IN04B103,IN04B103_T2_R,7
10322,AN07B003,AN07B003_T2_L,17089,IN06A065,IN06A065_T2_L,7
10322,AN07B003,AN07B003_T2_L,16211,IN13A028,IN13A028_T3_R,7
10322,AN07B003,AN07B003_T2_L,15943,IN06B049,IN06B049_T3_R,7
10322,AN07B003,AN07B003_T2_L,13796,IN02A010,IN02A010_A1_R,7
10322,AN07B003,AN07B003_T2_L,13126,IN06B017,IN06B017_T2_R,7
10322,AN07B003,AN07B003_T2_L,11626,IN17A020,IN17A020_T1_R,7
10322,AN07B003,AN07B003_T2_L,11370,IN12B012,IN12B012_T2_R,7
10322,AN07B003,AN07B003_T2_L,11331,IN19A014,IN19A014_T2_L,7
10322,AN07B003,AN07B003_T2_L,11254,DNxl126,DNxl126_CvC_R,7
10322,AN07B003,AN07B003_T2_L,10845,IN21A002,IN21A002_T2_L,7
10322,AN07B003,AN07B003_T2_L,10647,AN01A014,AN01A014_T1_R,7
10322,AN07B003,AN07B003_T2_L,10586,IN08A005,IN08A005_T3_R,7
10322,AN07B003,AN07B003_T2_L,15309138969,,,6
10322,AN07B003,AN07B003_T2_L,152236,,,6
10322,AN07B003,AN07B003_T2_L,27891,IN11A037,IN11A037_T2_L,6
10322,AN07B003,AN07B003_T2_L,16396,IN04B103,IN04B103_T2_R,6
10322,AN07B003,AN07B003_T2_L,15905,IN18B045,IN18B045_T2_R,6
10322,AN07B003,AN07B003_T2_L,15308,IN06B056,IN06B056_T1_R,6
10322,AN07B003,AN07B003_T2_L,14428,IN20A.22A009,IN20A.22A009_T2_R,6
10322,AN07B003,AN07B003_T2_L,14039,IN13A035,IN13A035_T1_R,6
10322,AN07B003,AN07B003_T2_L,13543,MNhl59,MNhl59_MetaLN_R,6
10322,AN07B003,AN07B003_T2_L,13488,IN19A142,IN19A142_T1_R,6
10322,AN07B003,AN07B003_T2_L,13069,Sternotrochanter MN,MNhl22_MetaLN_R,6
10322,AN07B003,AN07B003_T2_L,12989,AN17B013,AN17B013_T3_R,6
10322,AN07B003,AN07B003_T2_L,12706,INXXX110,INXXX110_A2_R,6
10322,AN07B003,AN07B003_T2_L,12704,Ti extensor MN,MNfl39_ProLN_L,6
10322,AN07B003,AN07B003_T2_L,12634,IN19A037,IN19A037_T3_R,6
10322,AN07B003,AN07B003_T2_L,11926,IN17A022,IN17A022_T3_R,6
10322,AN07B003,AN07B003_T2_L,11833,IN19A021,IN19A021_T1_R,6
10322,AN07B003,AN07B003_T2_L,11374,IN03A006,IN03A006_T1_R,6
10322,AN07B003,AN07B003_T2_L,11126,IN01A028,IN01A028_A1_R,6
10322,AN07B003,AN07B003_T2_L,11009,INXXX031,INXXX031_A1_R,6
10322,AN07B003,AN07B003_T2_L,10562,DNxl014,DNxl014_CvC_R,6
10322,AN07B003,AN07B003_T2_L,10415,IN19A006,IN19A006_T2_R,6
10322,AN07B003,AN07B003_T2_L,10373,IN07B002,IN07B002_T3_L,6
10322,AN07B003,AN07B003_T2_L,10366,w-cHIN,IN03B002_T2_L,6
10322,AN07B003,AN07B003_T2_L,10243,IN08A008,IN08A008_T2_R,6
10322,AN07B003,AN07B003_T2_L,10235,IN13A001,IN13A001_T1_R,6
10322,AN07B003,AN07B003_T2_L,10166,IN07B001,IN07B001_T2_R,6
10322,AN07B003,AN07B003_T2_L,10146,IN19A002,IN19A002_T2_R,6
10322,AN07B003,AN07B003_T2_L,158790,IN11B019,IN11B019_T2_R,5
10322,AN07B003,AN07B003_T2_L,154635,,,5
10322,AN07B003,AN07B003_T2_L,118962,,,5
10322,AN07B003,AN07B003_T2_L,103319,,,5
10322,AN07B003,AN07B003_T2_L,102430,IN02A029,IN02A029_T1_R,5
10322,AN07B003,AN07B003_T2_L,101662,IN20A.22A009,IN20A.22A009_T2_R,5
10322,AN07B003,AN07B003_T2_L,100544,INXXX464,INXXX464_T2_R,5
10322,AN07B003,AN07B003_T2_L,100314,ANXXX023,ANXXX023_T1_L,5
10322,AN07B003,AN07B003_T2_L,29509,INXXX471,MNml10_MesoLN_R,5
10322,AN07B003,AN07B003_T2_L,27395,AN19B099,AN19B099_T3_R,5
10322,AN07B003,AN07B003_T2_L,26090,IN20A.22A053,IN20A.22A053_T2_R,5
10322,AN07B003,AN07B003_T2_L,22429,IN16B077,IN16B077_T2_L,5
10322,AN07B003,AN07B003_T2_L,22046,IN21A061,IN21A061_T3_R,5
10322,AN07B003,AN07B003_T2_L,21482,IN06A085,IN06A085_T2_L,5
10322,AN07B003,AN07B003_T2_L,19845,IN06B071,IN06B071_T2_L,5
10322,AN07B003,AN07B003_T2_L,19267,IN19A072,IN19A072_T2_R,5
10322,AN07B003,AN07B003_T2_L,18021,IN03A037,IN03A037_T3_R,5
10322,AN07B003,AN07B003_T2_L,17343,IN03A039,IN03A039_T3_R,5
10322,AN07B003,AN07B003_T2_L,17196,IN06B064,IN06B064_T2_L,5
10322,AN07B003,AN07B003_T2_L,16590,IN13A023,IN13A023_T2_R,5
10322,AN07B003,AN07B003_T2_L,15110,IN13A025,IN13A025_T2_R,5
10322,AN07B003,AN07B003_T2_L,14655,IN03A027,IN03A027_T3_R,5
10322,AN07B003,AN07B003_T2_L,14146,IN03A020,IN03A020_T3_R,5
10322,AN07B003,AN07B003_T2_L,13944,IN17A061,IN17A061_T1_L,5
10322,AN07B003,AN07B003_T2_L,13676,IN16B098,IN16B098_T2_R,5
10322,AN07B003,AN07B003_T2_L,13668,IN04B011,IN04B011_T2_R,5
10322,AN07B003,AN07B003_T2_L,13094,IN06A019,IN06A019_T2_L,5
10322,AN07B003,AN07B003_T2_L,12862,IN12B018,IN12B018_T1_R,5
10322,AN07B003,AN07B003_T2_L,12702,AN17B013,AN17B013_A1_R,5
10322,AN07B003,AN07B003_T2_L,12313,IN02A012,IN02A012_T2_R,5
10322,AN07B003,AN07B003_T2_L,12193,IN14B006,IN14B006_T3_R,5
10322,AN07B003,AN07B003_T2_L,11704,IN01A015,IN01A015_T3_L,5
10322,AN07B003,AN07B003_T2_L,11536,IN16B020,IN16B020_T3_R,5
10322,AN07B003,AN07B003_T2_L,11325,IN21A010,IN21A010_T3_R,5
10322,AN07B003,AN07B003_T2_L,11079,IN01A009,IN01A009_T2_R,5
10322,AN07B003,AN07B003_T2_L,11054,ps2 MN,MNwm30_MesoAN_R,5
10322,AN07B003,AN07B003_T2_L,11029,IN19A022,IN19A022_T2_R,5
10322,AN07B003,AN07B003_T2_L,10986,AN17B008,AN17B008_A1_R,5
10322,AN07B003,AN07B003_T2_L,10940,IN13A006,IN13A006_T3_R,5
10322,AN07B003,AN07B003_T2_L,10711,IN13A010,IN13A010_T2_R,5
10322,AN07B003,AN07B003_T2_L,10690,IN17A001,IN17A001_T1_R,5
10322,AN07B003,AN07B003_T2_L,10677,INXXX464,INXXX464_T3_R,5
10322,AN07B003,AN07B003_T2_L,10497,IN16B018,IN16B018_T3_R,5
10322,AN07B003,AN07B003_T2_L,10488,IN12B003,IN12B003_T2_L,5
10322,AN07B003,AN07B003_T2_L,10483,IN03A007,IN03A007_T2_R,5
10322,AN07B003,AN07B003_T2_L,10430,IN13B005,IN13B005_T3_L,5
10322,AN07B003,AN07B003_T2_L,10350,IN13A003,IN13A003_T3_R,5
