"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"18045",531,362,2240,531,2771,"intrinsic neuron","20A in T3 LHS","None",NA,16860,"IN04B048_T3_L",NA,0.865369558334351,0.0454560965299606,0.0848452150821686,0.00432913238182664,"LegNpT3_L.LegNpT3_R","22572,17945,13301","user",0.862985610961914,"BR","",NA,"Roughly traced","BR",NA,"IN04B048","LegNpT3_L",NA,"IN04B048","VFB_jrcv0dx9","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20528,19520,4416","Traced",362,"acetylcholine",2471,"acetylcholine",760389738,TRUE
"18068",917,441,2867,917,3784,"intrinsic neuron","20A in T3 LHS","None",NA,14830,"IN04B060_T3_L",NA,0.889342367649078,0.0426324009895325,0.0594359934329987,0.00858922395855188,"LegNpT3_L","22604,18024,13301","user",0.889342367649078,"BR","",NA,"Roughly traced","BR",NA,"IN04B060","LegNpT3_L",NA,"IN04B060","VFB_jrcv0dxw","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20464,18775,4041","Traced",441,"acetylcholine",2455,"acetylcholine",727194357,TRUE
"18125",984,411,2701,984,3685,"intrinsic neuron","20A in T3 LHS","None",NA,14830,"IN04B060_T3_L",NA,0.91043895483017,0.0251170620322227,0.0577316246926785,0.00671238219365478,"LegNpT3_L","22543,17788,13301","user",0.91043895483017,"BR","",NA,"Roughly traced","BR",NA,"IN04B060","LegNpT3_L",NA,"IN04B060","VFB_jrcv0dzh","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20313,20230,5159","Traced",411,"acetylcholine",2455,"acetylcholine",703770779,TRUE
"18138",1177,426,2635,1177,3812,"intrinsic neuron",NA,NA,NA,14320,"IN04B043_T3_L",NA,0.729309797286987,0.119371600449085,0.141706585884094,0.00961203128099442,"LegNpT3_L","19920,19928,3644","soma",0.729309797286987,"IR","",NA,"Roughly traced","IR",NA,"IN04B043","LegNpT3_L",NA,"IN04B043","VFB_jrcv0dzu","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19920,19928,3644","Traced",426,"acetylcholine",1628,"acetylcholine",822998754,TRUE
"18330",1566,326,2315,1566,3881,"intrinsic neuron",NA,NA,NA,18330,"IN04B063_T3_L",NA,0.892683565616608,0.0236803833395243,0.0800463929772377,0.00358966900967062,"LegNpT3_L","20022,20459,4179","soma",0.892683565616608,"IR","",NA,"Roughly traced","IR",NA,"IN04B063","LegNpT3_L",NA,"IN04B063","VFB_jrcv0e56","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20022,20459,4179","Traced",326,"acetylcholine",1622,"acetylcholine",653828736,TRUE
"18698",982,285,2107,982,3089,"intrinsic neuron","20A in T3 LHS","None",NA,18698,"IN04B112_T3_L",NA,0.93844336271286,0.011117790825665,0.0466134957969189,0.00382533110678196,"LegNpT3_L","22610,18101,13301","user",0.93844336271286,"IR","",NA,"Roughly traced","IR",NA,"IN04B112","LegNpT3_L",NA,"IN04B112","VFB_jrcv0efe","22634,18019,13301","secondary","04B",18698,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19497,19526,2543","Traced",285,"acetylcholine",1546,"acetylcholine",370055533,TRUE
"18900",708,230,1635,708,2343,"intrinsic neuron","20A? in T3 LHS","None",NA,18900,"IN04B110_T3_L",NA,0.774789690971375,0.0887168571352959,0.13253054022789,0.00396289583295584,"LegNpT3_L","22692,18000,13301","user",0.771435737609863,"IR","",NA,"Roughly traced","IR",NA,"IN04B110","LegNpT3_L",NA,"IN04B110","VFB_jrcv0el0","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20153,19205,2297","Traced",230,"acetylcholine",937,"acetylcholine",384551352,TRUE
"19089",1681,417,3199,1681,4880,"intrinsic neuron","4B?",NA,NA,16847,"IN04B054_T3_L",NA,0.895482957363129,0.0445419698953629,0.0551247745752335,0.00485027907416224,"LegNpT3_L.LegNpT3_R","20831,21108,3889","soma",0.895482957363129,"BR","",NA,"Roughly traced","BR",NA,"IN04B054","LegNpT3_L",NA,"IN04B054","VFB_jrcv0eq9","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20831,21108,3889","Traced",417,"acetylcholine",3601,"acetylcholine",772592452,TRUE
"19152",2151,291,1681,2151,3832,"intrinsic neuron",NA,NA,NA,14958,"IN04B042_T3_L",NA,0.662426471710205,0.158987045288086,0.172006413340569,0.00658004265278578,"LegNpT3_L","20523,21441,3108","soma",0.662426471710205,"IR","",NA,"Roughly traced","IR",NA,"IN04B042","LegNpT3_L",NA,"IN04B042","VFB_jrcv0es0","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20523,21441,3108","Traced",291,"acetylcholine",658,"acetylcholine",846872492,TRUE
"19161",669,395,2441,669,3110,"intrinsic neuron","20A in T3 LHS","None",NA,17208,"IN04B025_T3_L",NA,0.853665769100189,0.0464126132428646,0.0934588313102722,0.00646276073530316,"LegNpT3_L","22592,17979,13301","user",0.853665769100189,"IR","",NA,"Roughly traced","IR",NA,"IN04B025","LegNpT3_L",NA,"IN04B025","VFB_jrcv0es9","22634,18019,13301","secondary","04B",13128,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20975,19795,3952","Traced",395,"acetylcholine",3613,"acetylcholine",815614730,TRUE
"19214",1187,408,2723,1187,3910,"intrinsic neuron","4B in T3 LHS","None",NA,16745,"IN04B100_T3_L",NA,0.792791664600372,0.0735808685421944,0.120732933282852,0.0128945112228394,"LegNpT3_L","21147,23849,11640","user",0.792791664600372,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT3_L",NA,"IN04B100","VFB_jrcv0etq","21328,23494,11640","secondary","04B",14098,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18361,22920,5801","Traced",408,"acetylcholine",8209,"acetylcholine",668314503,TRUE
"19501",605,460,3036,605,3641,"intrinsic neuron","20A in T3 LHS","None",NA,16860,"IN04B048_T3_L",NA,0.839589357376099,0.0534257963299751,0.0985914543271065,0.0083933686837554,"LegNpT3_L","22536,17936,13301","user",0.839589357376099,"BR","",NA,"Roughly traced","BR",NA,"IN04B048","LegNpT3_L",NA,"IN04B048","VFB_jrcv0f1p","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"21101,19443,3114","Traced",460,"acetylcholine",2471,"acetylcholine",793228134,TRUE
"19557",2056,666,4541,2056,6597,"intrinsic neuron","4B in T3 LHS","None",NA,19557,"IN04B080_T3_L",NA,0.803621709346771,0.0769182741641998,0.108917705714703,0.010542331263423,"LegNpT3_L","21286,23602,11640","user",0.803621709346771,"IR","",NA,"Roughly traced","IR",NA,"IN04B080","LegNpT3_L",NA,"IN04B080","VFB_jrcv0f39","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19149,23098,6764","Traced",666,"acetylcholine",2205,"acetylcholine",763339684,TRUE
"19621",959,366,2420,959,3379,"intrinsic neuron","20A? in T3 LHS","None",NA,16204,"IN04B076_T3_L",NA,0.889328181743622,0.0339979492127895,0.0736191719770432,0.0030546763446182,"LegNpT3_L","22603,18059,13301","user",0.889328181743622,"BR","",NA,"Roughly traced","BR",NA,"IN04B076","LegNpT3_L",NA,"IN04B076","VFB_jrcv0f51","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20381,20014,4713","Traced",366,"acetylcholine",1527,"acetylcholine",588741027,TRUE
"19772",747,725,5101,747,5848,"intrinsic neuron","4B in T3 LHS","None",NA,19502,"IN04B075_T3_L",NA,0.868257939815521,0.0549118295311928,0.0614605657756329,0.015369682572782,"LegNpT3_L","21424,23258,11640","user",0.868257939815521,"IR","",NA,"Roughly traced","IR",NA,"IN04B075","LegNpT3_L",NA,"IN04B075","VFB_jrcv0f98","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19890,23258,4542","Traced",725,"acetylcholine",2599,"acetylcholine",617450394,TRUE
"19946",1785,335,2030,1785,3815,"intrinsic neuron",NA,NA,NA,19015,"IN04B074_T3_L",NA,0.667435050010681,0.181742057204247,0.143882587552071,0.00694031547755003,"LegNpT3_L","20474,20211,3494","soma",0.667435050010681,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_L",NA,"IN04B074","VFB_jrcv0fe2","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20474,20211,3494","Traced",335,"acetylcholine",5902,"acetylcholine",751401453,TRUE
"20236",1643,347,2475,1643,4118,"intrinsic neuron",NA,NA,NA,18330,"IN04B063_T3_L",NA,0.818023264408112,0.071235217154026,0.105152405798435,0.00558908889070153,"LegNpT3_L","18855,18272,2276","soma",0.813336908817291,"IR","",NA,"Roughly traced","IR",NA,"IN04B063","LegNpT3_L",NA,"IN04B063","VFB_jrcv0fm4","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18855,18272,2276","Traced",347,"acetylcholine",1622,"acetylcholine",730862055,TRUE
"20412",1387,348,2191,1387,3578,"intrinsic neuron","4B? in T3 LHS","None",NA,19722,"IN04B088_T3_L",NA,0.768978238105774,0.0866549909114838,0.137615770101547,0.00675098691135645,"LegNpT3_L","21236,23699,11640","user",0.768978238105774,"IR","",NA,"Roughly traced","IR",NA,"IN04B088","LegNpT3_L",NA,"IN04B088","VFB_jrcv0fr0","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18853,23656,5585","Traced",348,"acetylcholine",1254,"acetylcholine",640803954,TRUE
"20420",1323,423,3327,1323,4650,"intrinsic neuron","4B? in T3 LHS","None",NA,15103,"IN04B068_T3_L",NA,0.899485409259796,0.0307898111641407,0.0650003254413605,0.00472447695210576,"LegNpT3_L","21184,23858,11640","user",0.895824611186981,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_L",NA,"IN04B068","VFB_jrcv0fr8","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18797,22757,5748","Traced",423,"acetylcholine",5321,"acetylcholine",653016257,TRUE
"20982",1319,656,5114,1319,6433,"intrinsic neuron","4B in T3 LHS","None",NA,21183,"IN04B078_T3_L",NA,0.929951250553131,0.0126560917124152,0.0531654506921768,0.00422721635550261,"LegNpT3_L","21338,23257,11640","user",0.929951250553131,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT3_L",NA,"IN04B078","VFB_jrcv0g6u","21328,23494,11640","secondary","04B",18857,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18846,17351,1556","Traced",656,"acetylcholine",8163,"acetylcholine",688708156,TRUE
"20990",1146,386,2974,1146,4120,"intrinsic neuron","4B? in T3 LHS","None",NA,15103,"IN04B068_T3_L",NA,0.940111100673676,0.0126828048378229,0.0418297834694386,0.00537629099562764,"LegNpT3_L","21262,23667,11640","user",0.896242499351501,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_L",NA,"IN04B068","VFB_jrcv0g72","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20019,22606,4172","Traced",386,"acetylcholine",5321,"acetylcholine",599952986,TRUE
"21021",1007,321,2043,1007,3050,"intrinsic neuron",NA,NA,NA,14320,"IN04B043_T3_L",NA,0.582984030246735,0.206066846847534,0.20344489812851,0.00750421825796366,"LegNpT3_L","20164,19450,4026","soma",0.582984030246735,"IR","",NA,"Roughly traced","IR",NA,"IN04B043","LegNpT3_L",NA,"IN04B043","VFB_jrcv0g7x","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20164,19450,4026","Traced",321,"acetylcholine",1628,"acetylcholine",635799999,TRUE
"21179",1743,429,3451,1743,5194,"intrinsic neuron",NA,NA,NA,13165,"IN04B064_T3_L",NA,0.950659275054932,0.0215311944484711,0.0234080106019974,0.00440152222290635,"LegNpT3_L","20497,20597,2906","soma",0.948541104793549,"BR","",NA,"Roughly traced","BR",NA,"IN04B064","LegNpT3_L",NA,"IN04B064","VFB_jrcv0gcb","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20497,20597,2906","Traced",429,"acetylcholine",1766,"acetylcholine",618915156,TRUE
"21183",754,603,4458,754,5212,"intrinsic neuron","4B in T3 LHS","None",NA,21183,"IN04B078_T3_L",NA,0.957233965396881,0.015382812358439,0.0224146377295256,0.00496860779821873,"LegNpT3_L","21307,23453,11640","user",0.957233965396881,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT3_L",NA,"IN04B078","VFB_jrcv0gcf","21328,23494,11640","secondary","04B",18857,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19049,22754,4642","Traced",603,"acetylcholine",8163,"acetylcholine",611982769,TRUE
"21197",1259,376,2796,1259,4055,"intrinsic neuron",NA,NA,NA,21132,"IN04B083_T3_L",NA,0.929540038108826,0.0200228821486235,0.0472551882266998,0.00318190804682672,"LegNpT3_L","20616,21408,4329","soma",0.929540038108826,"IR","",NA,"Roughly traced","IR",NA,"IN04B083","LegNpT3_L",NA,"IN04B083","VFB_jrcv0gct","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20616,21408,4329","Traced",376,"acetylcholine",743,"acetylcholine",626065459,TRUE
"21339",940,321,2068,940,3008,"intrinsic neuron","20A in T3 LHS","None",NA,21339,"IN04B105_T3_L",NA,0.751717209815979,0.115170955657959,0.125987455248833,0.00712436949834228,"LegNpT3_L","22684,18161,13301","user",0.75435471534729,"IR","",NA,"Roughly traced","IR",NA,"IN04B105","LegNpT3_L",NA,"IN04B105","VFB_jrcv0ggr","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",18724,NA,NA,NA,NA,NA,"",NA,"20971,20213,2727","Traced",321,"acetylcholine",1948,"acetylcholine",488440997,TRUE
"21861",1280,335,2245,1280,3525,"intrinsic neuron",NA,NA,NA,16847,"IN04B054_T3_L",NA,0.765292823314667,0.0925442054867744,0.135304152965546,0.00685878843069077,"LegNpT3_L","21300,20451,2332","soma",0.687996923923492,"BR","",NA,"Roughly traced","BR",NA,"IN04B054","LegNpT3_L",NA,"IN04B054","VFB_jrcv0gv9","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"21300,20451,2332","Traced",335,"acetylcholine",3601,"acetylcholine",586770863,TRUE
"22396",639,332,2093,639,2732,"intrinsic neuron","20A in T3 LHS","None",NA,22383,"IN04B105_T3_L",NA,0.706701636314392,0.135580807924271,0.151346951723099,0.00637063197791576,"LegNpT3_L","22634,18019,13301","user",0.706701636314392,"IR","",NA,"Roughly traced","IR",NA,"IN04B105","LegNpT3_L",NA,"IN04B105","VFB_jrcv0ha4","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20453,19426,2547","Traced",332,"acetylcholine",1948,"acetylcholine",455958548,TRUE
"22420",468,322,2031,468,2499,"intrinsic neuron","20A in T3 LHS","None",NA,16860,"IN04B048_T3_L",NA,0.826722383499146,0.0381589941680431,0.125281110405922,0.00983752869069576,"LegNpT3_L.LegNpT3_R","22593,17892,13301","user",0.826722383499146,"BR","",NA,"Roughly traced","BR",NA,"IN04B048","LegNpT3_L",NA,"IN04B048","VFB_jrcv0has","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20839,19573,5407","Traced",322,"acetylcholine",2471,"acetylcholine",615581630,TRUE
"22433",1187,432,3312,1187,4499,"intrinsic neuron","4B? in T3 LHS","None",NA,15103,"IN04B068_T3_L",NA,0.789280116558075,0.0461855977773666,0.156942397356033,0.00759187154471874,"LegNpT3_L","21226,23797,11640","user",0.789280116558075,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_L",NA,"IN04B068","VFB_jrcv0hb5","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18601,22517,5340","Traced",432,"acetylcholine",5321,"acetylcholine",637713931,TRUE
"23319",1526,513,3494,1526,5020,"intrinsic neuron","4B? in T3 LHS","None",NA,19502,"IN04B075_T3_L",NA,0.574472784996033,0.129155695438385,0.275261878967285,0.0211096126586199,"LegNpT3_L","21428,23297,11640","user",0.573687732219696,"IR","",NA,"Roughly traced","IR",NA,"IN04B075","LegNpT3_L",NA,"IN04B075","VFB_jrcv0hzr","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20211,23356,4993","Traced",513,"acetylcholine",2599,"acetylcholine",578418030,TRUE
"23500",1273,293,1824,1273,3097,"intrinsic neuron","20A in T3 LHS","None",NA,19661,"IN04B074_T3_L",NA,0.567305326461792,0.236632853746414,0.184982433915138,0.0110793709754944,"LegNpT3_L","22711,18071,13301","user",0.5441974401474,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_L",NA,"IN04B074","VFB_jrcv0i4s","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",17584,NA,NA,NA,NA,NA,"",NA,"20960,20689,2446","Traced",293,"acetylcholine",5902,"acetylcholine",486987620,TRUE
"24282",834,209,1319,834,2153,"intrinsic neuron","4B? in T3 LHS","None",NA,23821,"IN04B088_T3_L",NA,0.747746646404266,0.121357679367065,0.122599169611931,0.00829649530351162,"LegNpT3_L","21246,23627,11640","user",0.747746646404266,"IR","",NA,"Roughly traced","IR",NA,"IN04B088","LegNpT3_L",NA,"IN04B088","VFB_jrcv0iqi","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18877,23687,7495","Traced",209,"acetylcholine",1254,"acetylcholine",473110375,TRUE
"25045",1580,476,3385,1580,4965,"intrinsic neuron","20A in T3 LHS","None",NA,24561,"IN04B107_T3_L",NA,0.391209095716476,0.185024201869965,0.418672531843185,0.00509415660053492,"LegNpT3_L","22650,18129,13301","user",0.418672531843185,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_L",NA,"IN04B107","VFB_jrcv0jbp","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",18724,NA,NA,NA,NA,NA,"",NA,"20424,20400,6513","Traced",476,"glutamate",3279,"acetylcholine",544797295,TRUE
"25877",691,258,1757,691,2448,"intrinsic neuron","20A? in T3 LHS","None",NA,25841,"IN04B110_T3_L",NA,0.713629961013794,0.122483864426613,0.158580034971237,0.00530611351132393,"LegNpT3_L","22650,17971,13301","user",0.713629961013794,"IR","",NA,"Roughly traced","IR",NA,"IN04B110","LegNpT3_L",NA,"IN04B110","VFB_jrcv0jyt","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20684,19526,2087","Traced",258,"acetylcholine",937,"acetylcholine",391516336,TRUE
"25951",1151,450,3082,1151,4233,"intrinsic neuron","4B? in T3 LHS","None",NA,21278,"IN04B080_T3_L",NA,0.637912094593048,0.126263484358788,0.222867593169212,0.012956858612597,"LegNpT3_L","21405,23313,11640","user",0.637912094593048,"IR","",NA,"Roughly traced","IR",NA,"IN04B080","LegNpT3_L",NA,"IN04B080","VFB_jrcv0k0v","21328,23494,11640","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19292,22746,5948","Traced",450,"acetylcholine",2205,"acetylcholine",500104280,TRUE
"26423",1425,383,2745,1425,4170,"intrinsic neuron","20A? in T3 LHS","None",NA,21038,"IN04B107_T3_L",NA,0.343707382678986,0.167175695300102,0.481516987085342,0.00759993866086006,"LegNpT3_L","19642,17386,16935","user",0.462873369455338,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_L",NA,"IN04B107","VFB_jrcv0kdz","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",18724,NA,NA,NA,NA,NA,"",NA,"20109,20754,4662","Traced",383,"glutamate",3279,"acetylcholine",511238199,TRUE
"26556",965,256,1739,965,2704,"intrinsic neuron","20A in T3 LHS","None",NA,19661,"IN04B074_T3_L",NA,0.715524971485138,0.101413130760193,0.176808923482895,0.00625298079103231,"LegNpT3_L","22658,17915,13301","user",0.707904517650604,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_L",NA,"IN04B074","VFB_jrcv0kho","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",17584,NA,NA,NA,NA,NA,"",NA,"20213,19695,2377","Traced",256,"acetylcholine",5902,"acetylcholine",374531299,TRUE
"27029",902,201,1361,902,2263,"intrinsic neuron","20A in T3 LHS","None",NA,27029,"IN04B104_T3_L",NA,0.61560332775116,0.208373412489891,0.171265169978142,0.00475809210911393,"LegNpT3_L","22641,17942,13301","user",0.61560332775116,"IR","",NA,"Roughly traced","IR",NA,"IN04B104","LegNpT3_L",NA,"IN04B104","VFB_jrcv0kut","22634,18019,13301","secondary","04B",21808,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20838,20027,2338","Traced",201,"acetylcholine",1820,"acetylcholine",354627542,TRUE
"27803",695,188,1316,695,2011,"intrinsic neuron","20A in T3 LHS","None",NA,26282,"IN04B114_T3_L",NA,0.77269446849823,0.0655077546834946,0.157734543085098,0.00406325049698353,"LegNpT3_L","22679,18126,13301","user",0.77269446849823,"IR","",NA,"Roughly traced","IR",NA,"IN04B114","LegNpT3_L",NA,"IN04B114","VFB_jrcv0lgb","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20461,20437,3955","Traced",188,"acetylcholine",813,"acetylcholine",344825792,TRUE
"27882",658,212,1364,658,2022,"intrinsic neuron","20A? in T3 LHS","None",NA,19661,"IN04B074_T3_L",NA,0.657630383968353,0.134412199258804,0.198355510830879,0.00960193574428558,"LegNpT3_L","22705,18180,13301","user",0.657630383968353,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_L",NA,"IN04B074","VFB_jrcv0lii","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",17584,NA,NA,NA,NA,NA,"",NA,"20264,20175,2386","Traced",212,"acetylcholine",5902,"acetylcholine",333839130,TRUE
"28943",671,211,1373,671,2044,"intrinsic neuron","20A? in T3 LHS","None",NA,27982,"IN04B114_T3_L",NA,0.663557291030884,0.144783616065979,0.184304848313332,0.00735423201695085,"LegNpT3_L","22715,18119,13301","user",0.663557291030884,"IR","",NA,"Roughly traced","IR",NA,"IN04B114","LegNpT3_L",NA,"IN04B114","VFB_jrcv0mbz","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",17584,NA,NA,NA,NA,NA,"",NA,"20657,21113,2617","Traced",211,"acetylcholine",813,"acetylcholine",314504240,TRUE
"30468",947,317,2339,947,3286,"intrinsic neuron",NA,NA,NA,21038,"IN04B107_T3_L",NA,0.311775028705597,0.22041380405426,0.45945605635643,0.00835510529577732,"LegNpT3_L","20808,19877,3314","soma",0.456401139497757,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_L",NA,"IN04B107","VFB_jrcv0nic","","secondary","04B",NA,NA,"T3","LHS",18724,NA,NA,NA,NA,NA,"",NA,"20808,19877,3314","Traced",317,"glutamate",3279,"acetylcholine",389339130,TRUE
"30530",635,225,1502,635,2137,"intrinsic neuron","20A in T3 LHS","None",NA,28368,"IN04B092_T3_L",NA,0.663210332393646,0.148680046200752,0.180435717105865,0.00767392292618752,"LegNpT3_L","22624,17980,13301","user",0.663210332393646,"IR","",NA,"Roughly traced","IR",NA,"IN04B092","LegNpT3_L",NA,"IN04B092","VFB_jrcv0nk2","22634,18019,13301","secondary","04B",16224,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19361,18997,2453","Traced",225,"acetylcholine",2116,"acetylcholine",328560538,TRUE
"30805",776,256,1751,776,2527,"intrinsic neuron","20A in T3 LHS","None",NA,28083,"IN04B107_T3_L",NA,0.447545915842056,0.212036177515984,0.335899919271469,0.00451799156144261,"LegNpT3_L","22648,18061,13301","user",0.447545915842056,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_L",NA,"IN04B107","VFB_jrcv0nrp","22634,18019,13301","secondary","04B",NA,NA,"T3","LHS",18724,NA,NA,NA,NA,NA,"",NA,"20784,19696,2733","Traced",256,"acetylcholine",3279,"acetylcholine",326101215,TRUE
"32370",1393,439,3415,1393,4808,"intrinsic neuron","4B?",NA,NA,13165,"IN04B064_T3_L",NA,0.961441278457642,0.0154108349233866,0.0190421901643276,0.00410571601241827,"LegNpT3_L","20612,20155,4328","soma",0.961441278457642,"BR","",NA,"Roughly traced","BR",NA,"IN04B064","LegNpT3_L",NA,"IN04B064","VFB_jrcv0oz6","","secondary","04B",NA,NA,"T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20612,20155,4328","Traced",439,"acetylcholine",1766,"acetylcholine",693531337,TRUE
"34713",1685,386,2952,1685,4637,"intrinsic neuron","20A in T3 LHS","None",NA,23376,"IN04B095_T3_L",NA,0.855702102184296,0.038323450833559,0.101464606821537,0.00450984854251146,"LegNpT3_L","22634,18092,13301","user",0.855702102184296,"IR","",NA,"Roughly traced","IR",NA,"IN04B095","LegNpT3_L",NA,"IN04B095","VFB_jrcv0qs9","22634,18019,13301","secondary","04B",20585,"independent leg","T3","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19898,19688,3174","Traced",386,"acetylcholine",1646,"acetylcholine",498625171,TRUE
