"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"14137",3382,995,6755,3382,10137,"intrinsic neuron",NA,NA,NA,12523,"IN04B008_T1_R",NA,0.887843787670135,0.0170351024717093,0.0903598144650459,0.00476130191236734,"LegNpT1_R","23445,41644,45905","soma",0.887843787670135,"BR","",NA,"Roughly traced","BR",NA,"IN04B008","LegNpT1_R",NA,"IN04B008","VFB_jrcv0awp","","primary","04B",11945,"independent leg","T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23445,41644,45905","Traced",995,"acetylcholine",6074,"acetylcholine",1897472422,TRUE
"14148",1387,787,5174,1387,6561,"intrinsic neuron","20A in T1 RHS","None",NA,12949,"IN04B010_T1_R",NA,0.93172961473465,0.0145017979666591,0.050324272364378,0.0034442872274667,"LegNpT1_R","32897,37553,46111","user",0.93172961473465,"BR","",NA,"Roughly traced","BR",NA,"IN04B010","LegNpT1_R",NA,"IN04B010","VFB_jrcv0ax0","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"34110,40919,44235","Traced",787,"acetylcholine",4815,"acetylcholine",1236318630,TRUE
"14297",906,343,2173,906,3079,"intrinsic neuron",NA,NA,NA,14297,"IN04B059_T1_R",NA,0.775468647480011,0.0638679787516594,0.149817079305649,0.0108463019132614,"LegNpT1_R","34362,40977,45071","soma",0.773436427116394,"IR","",NA,"Roughly traced","IR",NA,"IN04B059","LegNpT1_R",NA,"IN04B059","VFB_jrcv0b15","","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"34362,40977,45071","Traced",343,"acetylcholine",1738,"acetylcholine",648613611,TRUE
"14434",2311,600,3729,2311,6040,"intrinsic neuron","20A in T1 RHS","None",NA,13798,"IN04B009_T1_R",NA,0.765530288219452,0.0475055649876595,0.179361328482628,0.00760283833369613,"LegNpT1_R","32927,37553,46100","user",0.764256954193115,"IR","",NA,"Roughly traced","IR",NA,"IN04B009","LegNpT1_R",NA,"IN04B009","VFB_jrcv0b4y","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",13154,NA,NA,NA,NA,NA,"",NA,"31488,41819,43980","Traced",600,"acetylcholine",3657,"acetylcholine",1399495845,TRUE
"14467",1693,889,5617,1693,7310,"intrinsic neuron","20A in T1 RHS","None",NA,13128,"IN04B025_T1_R",NA,0.883443236351013,0.0256697256118059,0.0806356444954872,0.0102513944730163,"LegNpT1_R","32860,37553,46200","user",0.883443236351013,"IR","",NA,"Roughly traced","IR",NA,"IN04B025","LegNpT1_R",NA,"IN04B025","VFB_jrcv0b5v","32874,37553,46156","secondary","04B",13128,"independent leg","T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"32564,41408,43424","Traced",889,"acetylcholine",3613,"acetylcholine",1288177410,TRUE
"14755",1261,752,5054,1261,6315,"intrinsic neuron","20A in T1 RHS","None",NA,14755,"IN04B010_T1_R",NA,0.931610643863678,0.01739208586514,0.0446797870099545,0.0063174688257277,"LegNpT1_R.LegNpT1_L","32918,37553,46146","user",0.931610643863678,"BI","",NA,"Roughly traced","BI",NA,"IN04B010","LegNpT1_R",NA,"IN04B010","VFB_jrcv0bdv","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",14755,NA,NA,NA,NA,NA,"",NA,"34171,40442,44113","Traced",752,"acetylcholine",4815,"acetylcholine",1146908488,TRUE
"14811",2403,445,2571,2403,4974,"intrinsic neuron",NA,NA,NA,14811,"IN04B015_T1_R",NA,0.694682955741882,0.0983367711305618,0.191261380910873,0.0157188940793276,"LegNpT1_R","32693,41789,44187","soma",0.694682955741882,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_R",NA,"IN04B015","VFB_jrcv0bff","","secondary","04B",NA,NA,"T1","RHS",13910,NA,NA,NA,NA,NA,"",NA,"32693,41789,44187","Traced",445,"acetylcholine",2507,"acetylcholine",1093508916,TRUE
"14880",1847,575,4175,1847,6022,"intrinsic neuron","20A? in T1 RHS","None",NA,13506,"IN04B013_T1_R",NA,0.848750412464142,0.0252607092261314,0.121890477836132,0.00409840513020754,"LegNpT1_R","32809,37553,46153","user",0.848750412464142,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_R",NA,"IN04B013","VFB_jrcv0bhc","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",13154,NA,NA,NA,NA,NA,"",NA,"30194,41503,43827","Traced",575,"acetylcholine",4137,"acetylcholine",1267528593,TRUE
"14886",959,365,2516,959,3475,"intrinsic neuron",NA,NA,NA,14886,"IN04B091_T1_R",NA,0.864875674247742,0.0293237064033747,0.0956508964300156,0.0101497089490294,"LegNpT1_R","26642,41784,44814","soma",0.86381870508194,"IR","",NA,"Roughly traced","IR",NA,"IN04B091","LegNpT1_R",NA,"IN04B091","VFB_jrcv0bhi","","secondary","04B",NA,NA,"T1","RHS",14886,NA,NA,NA,NA,NA,"",NA,"26642,41784,44814","Traced",365,"acetylcholine",1902,"acetylcholine",644668774,TRUE
"14944",737,280,1833,737,2570,"intrinsic neuron","20A? in T1 RHS",NA,NA,14944,"IN04B101_T1_R",NA,0.689529001712799,0.0513939298689365,0.249015241861343,0.0100618377327919,"LegNpT1_R","27778,42345,44028","soma",0.689529001712799,"IR","",NA,"Roughly traced","IR",NA,"IN04B101","LegNpT1_R",NA,"IN04B101","VFB_jrcv0bj4","","secondary","04B",NA,NA,"T1","RHS",NA,"proprioceptive_tactile",NA,NA,NA,NA,"",NA,"27778,42345,44028","Traced",280,"acetylcholine",2302,"acetylcholine",357183328,TRUE
"15369",1973,618,3697,1973,5670,"intrinsic neuron","20A in T1 RHS","None",NA,13798,"IN04B009_T1_R",NA,0.769189655780792,0.0560076311230659,0.168208003044128,0.00659471424296498,"LegNpT1_R","32844,37553,46159","user",0.769189655780792,"IR","",NA,"Roughly traced","IR",NA,"IN04B009","LegNpT1_R",NA,"IN04B009","VFB_jrcv0bux","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",13154,NA,NA,NA,NA,NA,"",NA,"33067,41038,44290","Traced",618,"acetylcholine",3657,"acetylcholine",1265995120,TRUE
"153835",1200,331,2029,1200,3229,"intrinsic neuron",NA,NA,NA,14297,"IN04B059_T1_R",NA,0.68246728181839,0.0752130299806595,0.236084282398224,0.0062354146502912,"LegNpT1_R","29500,42238,44248","soma",0.68246728181839,"IR","",NA,"Roughly traced","IR",NA,"IN04B059","LegNpT1_R",NA,"IN04B059","VFB_jrcv3ap7","","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29500,42238,44248","Traced",331,"acetylcholine",1738,"acetylcholine",738429348,TRUE
"15524",1880,391,2241,1880,4121,"intrinsic neuron",NA,NA,NA,14024,"IN04B015_T1_R",NA,0.67170923948288,0.0883635133504868,0.227635562419891,0.0122916959226131,"LegNpT1_R","30251,42162,43436","soma",0.67170923948288,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_R",NA,"IN04B015","VFB_jrcv0bz8","","secondary","04B",NA,NA,"T1","RHS",13910,NA,NA,NA,NA,NA,"",NA,"30251,42162,43436","Traced",391,"acetylcholine",2507,"acetylcholine",999626582,TRUE
"155591",999,424,2722,999,3721,"intrinsic neuron","19A? in T1 RHS","None","None",18755,"IN04B067_T1_R",NA,0.921764969825745,0.0164746325463057,0.0559432692825794,0.00581712042912841,"LegNpT1_R","33171,37553,46275","user",0.921764969825745,"BR","",NA,"Roughly traced","BR",NA,"IN04B067","LegNpT1_R",NA,"IN04B067","VFB_jrcv3c1z","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"28849,42398,44321","Traced",424,"acetylcholine",2087,"acetylcholine",645965581,TRUE
"15750",2016,816,5224,2016,7240,"intrinsic neuron","4B in T1 RHS","None",NA,15750,"IN04B020_T1_R",NA,0.940280497074127,0.0109598096460104,0.041526585817337,0.0072331097908318,"LegNpT1_R","25488,42383,46279","user",0.940280497074127,"BR","",NA,"Roughly traced","BR",NA,"IN04B020","LegNpT1_R",NA,"IN04B020","VFB_jrcv0c5i","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23275,42169,47799","Traced",816,"acetylcholine",1636,"acetylcholine",965974666,TRUE
"16179",2002,572,3607,2002,5609,"intrinsic neuron","4B in T1 RHS","None",NA,16179,"IN04B019_T1_R",NA,0.889055788516998,0.0313551686704159,0.0716713592410088,0.00791769847273827,"LegNpT1_R","25488,42496,46399","user",0.889055788516998,"BR","",NA,"Roughly traced","BR",NA,"IN04B019","LegNpT1_R",NA,"IN04B019","VFB_jrcv0chf","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24720,42284,46404","Traced",572,"acetylcholine",1099,"acetylcholine",1082314137,TRUE
"16209",2155,349,2025,2155,4180,"intrinsic neuron",NA,NA,NA,13975,"IN04B015_T1_R",NA,0.574108958244324,0.178379103541374,0.238820448517799,0.00869149621576071,"LegNpT1_R","32419,41285,43923","soma",0.574108958244324,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_R",NA,"IN04B015","VFB_jrcv0ci9","","secondary","04B",NA,NA,"T1","RHS",13910,NA,NA,NA,NA,NA,"",NA,"32419,41285,43923","Traced",349,"acetylcholine",2507,"acetylcholine",1060912132,TRUE
"16230",1694,577,3844,1694,5538,"intrinsic neuron","4B in T1 RHS","None",NA,15002,"IN04B021_T1_R",NA,0.955243170261383,0.00622800597921014,0.0349170118570328,0.00361180352047086,"LegNpT1_R.LegNpT1_L","25489,42187,45617","user",0.955243170261383,"BR","",NA,"Roughly traced","BR",NA,"IN04B021","LegNpT1_R",NA,"IN04B021","VFB_jrcv0ciu","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24416,42129,45878","Traced",577,"acetylcholine",1214,"acetylcholine",978870316,TRUE
"164271",1996,463,3135,1996,5131,"intrinsic neuron","4B in T1 RHS","None",NA,19475,"IN04B066_T1_R",NA,0.915855288505554,0.0198072250932455,0.0576830320060253,0.00665442412719131,"LegNpT1_R","25488,42300,46056","user",0.915855288505554,"IR","",NA,"Roughly traced","IR",NA,"IN04B066","LegNpT1_R",NA,"IN04B066","VFB_jrcv3ir3","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22458,42029,47595","Traced",463,"acetylcholine",1878,"acetylcholine",839180278,TRUE
"164272",1224,335,2155,1224,3379,"intrinsic neuron","4B in T1 RHS","None",NA,158391,"IN04B100_T1_R",NA,0.609890103340149,0.0806978568434715,0.28960308432579,0.0198089834302664,"LegNpT1_R","25489,42083,45915","user",0.609890103340149,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT1_R",NA,"IN04B100","VFB_jrcv3ir4","25488,42159,46019","secondary","04B",NA,NA,"T1","RHS",19994,NA,NA,NA,NA,NA,"",NA,"22853,42030,46892","Traced",335,"acetylcholine",8209,"acetylcholine",500291341,TRUE
"16504",1099,639,4378,1099,5477,"intrinsic neuron","20A in T1 RHS","None",NA,15393,"IN04B024_T1_R",NA,0.923821568489075,0.016199242323637,0.0562707595527172,0.00370841822586954,"LegNpT1_R.LegNpT1_L","32896,37553,46190","user",0.923821568489075,"BI","",NA,"Roughly traced","BI",NA,"IN04B024","LegNpT1_R.LegNpT1_L",NA,"IN04B024","VFB_jrcv0cqg","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",14755,NA,NA,NA,NA,NA,"",NA,"30973,41540,44004","Traced",639,"acetylcholine",2425,"acetylcholine",990376032,TRUE
"16626",1648,637,3945,1648,5593,"intrinsic neuron","4B? in T1 RHS","None",NA,15309,"IN04B085_T1_R",NA,0.605556964874268,0.0773472338914871,0.299071699380875,0.0180241111665964,"LegNpT1_R","25489,42114,45955","user",0.605556964874268,"BR","",NA,"Roughly traced","BR",NA,"IN04B085","LegNpT1_R",NA,"IN04B085","VFB_jrcv0ctu","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",16626,NA,NA,NA,NA,NA,"",NA,"22211,41952,47270","Traced",637,"acetylcholine",2505,"acetylcholine",674249118,TRUE
"166416",1692,346,2085,1692,3777,"intrinsic neuron","20A in T1 RHS","None",NA,21808,"IN04B104_T1_R",NA,0.637182593345642,0.0906534120440483,0.264203429222107,0.00796058215200901,"LegNpT1_R","32754,37553,46052","user",0.637182593345642,"IR","",NA,"Roughly traced","IR",NA,"IN04B104","LegNpT1_R",NA,"IN04B104","VFB_jrcv3keo","32874,37553,46156","secondary","04B",21808,"independent leg","T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"26076,42198,45279","Traced",346,"acetylcholine",1820,"acetylcholine",655023130,TRUE
"16938",989,843,5681,989,6670,"intrinsic neuron","4B in T1 RHS","None",NA,16938,"IN04B078_T1_R",NA,0.936278164386749,0.0154930194839835,0.0380797013640404,0.0101491380482912,"LegNpT1_R","25488,42323,46176","user",0.936278164386749,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT1_R",NA,"IN04B078","VFB_jrcv0d2i","25488,42159,46019","secondary","04B",18857,"independent leg","T1","RHS",16626,NA,NA,NA,NA,NA,"",NA,"22287,42177,49602","Traced",843,"acetylcholine",8163,"acetylcholine",721610463,TRUE
"16964",1502,631,4331,1502,5833,"intrinsic neuron","4B? in T1 RHS",NA,NA,15969,"IN04B028_T1_R",NA,0.920698523521423,0.0140800178050995,0.0562042370438576,0.0090172253549099,"multi","27509,42178,44598","soma",0.920698523521423,"BI","",NA,"Roughly traced","BI",NA,"IN04B028","multi",NA,"IN04B028","VFB_jrcv0d38","","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"27509,42178,44598","Traced",631,"acetylcholine",2332,"acetylcholine",987764201,TRUE
"17068",1780,577,3942,1780,5722,"intrinsic neuron","4B in T1 RHS","None",NA,17068,"IN04B047_T1_R",NA,0.941468477249146,0.00934993848204613,0.0446043647825718,0.00457721948623657,"LegNpT1_R","25488,42409,46330","user",0.941468477249146,"BR","",NA,"Roughly traced","BR",NA,"IN04B047","LegNpT1_R",NA,"IN04B047","VFB_jrcv0d64","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22838,41322,46301","Traced",577,"acetylcholine",1143,"acetylcholine",789988903,TRUE
"17128",1215,402,2667,1215,3882,"intrinsic neuron","20A in T1 RHS","None",NA,13506,"IN04B013_T1_R",NA,0.844055473804474,0.03937903419137,0.107036724686623,0.00952876172959805,"LegNpT1_R","32828,37553,46096","user",0.844055473804474,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_R",NA,"IN04B013","VFB_jrcv0d7s","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",13154,NA,NA,NA,NA,NA,"",NA,"34524,39807,45476","Traced",402,"acetylcholine",4137,"acetylcholine",913428793,TRUE
"17195",1419,491,3440,1419,4859,"intrinsic neuron","4B? in T1 RHS",NA,NA,14031,"IN04B028_T1_R",NA,0.914629340171814,0.0170778650790453,0.0592154748737812,0.00907731801271439,"multi","29018,41977,44350","soma",0.914629340171814,"BI","",NA,"Roughly traced","BI",NA,"IN04B028","LegNpT1_R.IntTct",NA,"IN04B028","VFB_jrcv0d9n","","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29018,41977,44350","Traced",491,"acetylcholine",2332,"acetylcholine",801678883,TRUE
"17314",1427,381,2101,1427,3528,"intrinsic neuron","20A? in T1 RHS","None",NA,14297,"IN04B059_T1_R",NA,0.504444718360901,0.12103258818388,0.363953053951263,0.0105696525424719,"LegNpT1_R","32910,37553,46247","user",0.504444718360901,"IR","",NA,"Roughly traced","IR",NA,"IN04B059","LegNpT1_R",NA,"IN04B059","VFB_jrcv0dcy","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"29367,42593,44420","Traced",381,"acetylcholine",1738,"acetylcholine",778969219,TRUE
"17407",1088,591,3934,1088,5022,"intrinsic neuron","20A in T1 RHS","None",NA,16293,"IN04B024_T1_R",NA,0.909114599227905,0.0220557115972042,0.0626415237784386,0.00618815375491977,"LegNpT1_R.LegNpT2_R","32950,37553,46158","user",0.909114599227905,"BI","",NA,"Roughly traced","BI",NA,"IN04B024","LegNpT1_R",NA,"IN04B024","VFB_jrcv0dfj","32874,37553,46156","secondary","04B",NA,NA,"T1","RHS",14755,NA,NA,NA,NA,NA,"",NA,"33997,40542,44808","Traced",591,"acetylcholine",2425,"acetylcholine",920309775,TRUE
"17429",2053,647,4479,2053,6532,"intrinsic neuron","4B in T1 RHS","None",NA,15811,"IN04B034_T1_R",NA,0.917108595371246,0.0146417198702693,0.0605011954903603,0.00774848740547895,"LegNpT1_R","25488,42229,46099","user",0.917108595371246,"IR","",NA,"Roughly traced","IR",NA,"IN04B034","LegNpT1_R",NA,"IN04B034","VFB_jrcv0dg5","25488,42159,46019","early secondary","04B",NA,NA,"T1","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23205,42037,46429","Traced",647,"acetylcholine",2365,"acetylcholine",904551874,TRUE
