"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"13128",1767,846,5625,1767,7392,"intrinsic neuron","20A in T1 LHS","None",NA,13128,"IN04B025_T1_L",NA,0.906313896179199,0.0190922450274229,0.0702246874570847,0.00436917087063193,"LegNpT1_L","11877,33516,47283","user",0.906313896179199,"IR","",NA,"Roughly traced","IR",NA,"IN04B025","LegNpT1_L",NA,"IN04B025","VFB_jrcv0a4o","11855,33516,47329","secondary","04B",13128,"independent leg","T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"11056,37424,45263","Traced",846,"acetylcholine",3613,"acetylcholine",1505293431,TRUE
"13409",1894,670,4166,1894,6060,"intrinsic neuron","20A in T1 LHS","None",NA,13798,"IN04B009_T1_L",NA,0.795754849910736,0.0491289608180523,0.150832399725914,0.00428377790376544,"LegNpT1_L","11810,33516,47266","user",0.79463142156601,"IR","",NA,"Roughly traced","IR",NA,"IN04B009","LegNpT1_L",NA,"IN04B009","VFB_jrcv0ach","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"10169,36597,45863","Traced",670,"acetylcholine",3657,"acetylcholine",1400112646,TRUE
"13436",2170,358,2146,2170,4316,"ascending neuron",NA,"None","CvC",13414,"AN04B003_T1_L","none",0.876477897167206,0.0170745477080345,0.0862366929650307,0.0202108528465033,"LegNpT1_L","22678,36163,67070","user",0.876477897167206,"IA","","LHS","Roughly traced","IA",NA,"AN04B003","LegNpT1_L",NA,"AN04B003","VFB_jrcv0ad8","","primary","04B",10394,"ascending","T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"14328,39047,45054","Traced",358,"acetylcholine",4145,"acetylcholine",1643531968,TRUE
"13455",1339,850,5753,1339,7092,"intrinsic neuron",NA,NA,NA,12949,"IN04B010_T1_L",NA,0.933670222759247,0.0191235039383173,0.0421399213373661,0.00506635010242462,"LegNpT1_L","12612,38103,44760","soma",0.933670222759247,"BR","",NA,"Roughly traced","BR",NA,"IN04B010","LegNpT1_L",NA,"IN04B010","VFB_jrcv0adr","","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"12612,38103,44760","Traced",850,"acetylcholine",4815,"acetylcholine",1372716092,TRUE
"13506",2296,586,4056,2296,6352,"intrinsic neuron","20A? in T1 LHS","None",NA,13506,"IN04B013_T1_L",NA,0.826829850673676,0.0304757580161095,0.140069708228111,0.0026246877387166,"LegNpT1_L","11811,33516,47336","user",0.826829850673676,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_L",NA,"IN04B013","VFB_jrcv0af6","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"10377,36224,45768","Traced",586,"acetylcholine",4137,"acetylcholine",1348694820,TRUE
"13589",1411,839,5806,1411,7217,"intrinsic neuron",NA,NA,NA,12949,"IN04B010_T1_L",NA,0.928746044635773,0.0165377575904131,0.051958441734314,0.00275777047500014,"LegNpT1_L.LegNpT1_R","13515,38925,44544","soma",0.927640378475189,"BR","",NA,"Roughly traced","BR",NA,"IN04B010","LegNpT1_L",NA,"IN04B010","VFB_jrcv0ahh","","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13515,38925,44544","Traced",839,"acetylcholine",4815,"acetylcholine",1360032265,TRUE
"13770",1600,780,4975,1600,6575,"intrinsic neuron","20A in T1 LHS","None",NA,13465,"IN04B026_T1_L",NA,0.85103839635849,0.0322572141885757,0.111618690192699,0.00508567225188017,"LegNpT1_L","11897,33516,47371","user",0.850007653236389,"IR","",NA,"Roughly traced","IR",NA,"IN04B026","LegNpT1_L",NA,"IN04B026","VFB_jrcv0ami","11855,33516,47329","secondary","04B",13465,"independent leg","T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"13756,38726,45084","Traced",780,"acetylcholine",3520,"acetylcholine",1289883970,TRUE
"13798",2015,584,3483,2015,5498,"intrinsic neuron","20A? in T1 LHS","None",NA,13798,"IN04B009_T1_L",NA,0.717794954776764,0.0551516450941563,0.218328684568405,0.00872473139315844,"LegNpT1_L","11928,33516,47342","user",0.717794954776764,"IR","",NA,"Roughly traced","IR",NA,"IN04B009","LegNpT1_L",NA,"IN04B009","VFB_jrcv0ana","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"11874,38183,45267","Traced",584,"acetylcholine",3657,"acetylcholine",1273819479,TRUE
"13975",2385,441,2767,2385,5152,"intrinsic neuron","20A in T1 LHS","None",NA,13975,"IN04B015_T1_L",NA,0.649586915969849,0.143509805202484,0.200770422816277,0.00613287603482604,"LegNpT1_L","12402,33515,47377","user",0.649586915969849,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_L",NA,"IN04B015","VFB_jrcv0as7","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13910,NA,NA,NA,NA,NA,"",NA,"18074,40396,47003","Traced",441,"acetylcholine",2507,"acetylcholine",1243969373,TRUE
"14024",2519,442,2653,2519,5172,"intrinsic neuron","20A? in T1 LHS","None",NA,14024,"IN04B015_T1_L",NA,0.654651582241058,0.118756644427776,0.217902109026909,0.0086896438151598,"LegNpT1_L","12181,33516,47263","user",0.654651582241058,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_L",NA,"IN04B015","VFB_jrcv0atk","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13910,NA,NA,NA,NA,NA,"",NA,"16550,39942,46246","Traced",442,"acetylcholine",2507,"acetylcholine",1233288377,TRUE
"14031",1774,605,4180,1774,5954,"intrinsic neuron",NA,NA,NA,14031,"IN04B028_T1_L",NA,0.944180369377136,0.009779985062778,0.040072213858366,0.00596744660288095,"multi","19294,41357,49886","soma",0.942825198173523,"BI","",NA,"Roughly traced","BI",NA,"IN04B028","LegNpT1_L.LegNpT1_R",NA,"IN04B028","VFB_jrcv0atr","","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19294,41357,49886","Traced",605,"acetylcholine",2332,"acetylcholine",1027534035,TRUE
"14389",2308,913,6241,2308,8549,"intrinsic neuron",NA,NA,NA,14389,"IN04B014_T1_L",NA,0.934345006942749,0.00978099275380373,0.053384143859148,0.00248982640914619,"LegNpT1_L","19066,39639,46279","soma",0.934345006942749,"IR","",NA,"Roughly traced","IR",NA,"IN04B014","LegNpT1_L",NA,"IN04B014","VFB_jrcv0b3p","","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19066,39639,46279","Traced",913,"acetylcholine",1854,"acetylcholine",1140902301,TRUE
"14697",2208,573,3510,2208,5718,"intrinsic neuron","20A? in T1 LHS","None",NA,13798,"IN04B009_T1_L",NA,0.725487470626831,0.0476891957223415,0.214363411068916,0.0124599495902658,"LegNpT1_L","11858,33516,47243","user",0.725487470626831,"IR","",NA,"Roughly traced","IR",NA,"IN04B009","LegNpT1_L",NA,"IN04B009","VFB_jrcv0bc9","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"12491,38455,45040","Traced",573,"acetylcholine",3657,"acetylcholine",1310545453,TRUE
"14728",2026,566,3993,2026,6019,"intrinsic neuron","20A? in T1 LHS","None",NA,13154,"IN04B013_T1_L",NA,0.787190675735474,0.0413839928805828,0.159970998764038,0.0114543437957764,"LegNpT1_L","11814,33516,47409","user",0.787190675735474,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_L",NA,"IN04B013","VFB_jrcv0bd4","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"11531,37088,45088","Traced",566,"acetylcholine",4137,"acetylcholine",1108161747,TRUE
"14774",1388,471,3217,1388,4605,"intrinsic neuron","20A in T1 LHS","None",NA,13506,"IN04B013_T1_L",NA,0.8134486079216,0.0274271573871374,0.150096967816353,0.00902729108929634,"LegNpT1_L","11883,33516,47416","user",0.812066793441772,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_L",NA,"IN04B013","VFB_jrcv0bee","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"10617,36885,45735","Traced",471,"acetylcholine",4137,"acetylcholine",1095697527,TRUE
"14954",2327,439,2744,2327,5071,"intrinsic neuron","20A? in T1 LHS","None",NA,14811,"IN04B015_T1_L",NA,0.747011244297028,0.067012295126915,0.175471529364586,0.0105049200356007,"LegNpT1_L","12002,33516,47190","user",0.745688140392303,"IR","",NA,"Roughly traced","IR",NA,"IN04B015","LegNpT1_L",NA,"IN04B015","VFB_jrcv0bje","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13910,NA,NA,NA,NA,NA,"",NA,"15791,39630,45869","Traced",439,"acetylcholine",2507,"acetylcholine",1045489075,TRUE
"15002",1737,637,4421,1737,6158,"intrinsic neuron","4B in T1 LHS","None",NA,15002,"IN04B021_T1_L",NA,0.933945417404175,0.0143165672197938,0.0491051711142063,0.00263283355161548,"LegNpT1_L.LegNpT1_R","16928,40392,47257","user",0.933945417404175,"BR","",NA,"Roughly traced","BR",NA,"IN04B021","LegNpT1_L",NA,"IN04B021","VFB_jrcv0bkq","16928,40392,47257","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19326,40430,47071","Traced",637,"acetylcholine",1214,"acetylcholine",1081681535,TRUE
"15005",1181,444,2777,1181,3958,"intrinsic neuron","20A? in T1 LHS","None",NA,13506,"IN04B013_T1_L",NA,0.840522170066833,0.0423995107412338,0.112528949975967,0.00454934220761061,"LegNpT1_L","11848,33516,47389","user",0.840522170066833,"BR","",NA,"Roughly traced","BR",NA,"IN04B013","LegNpT1_L",NA,"IN04B013","VFB_jrcv0bkt","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",13154,NA,NA,NA,NA,NA,"",NA,"11417,37807,45122","Traced",444,"acetylcholine",4137,"acetylcholine",948929431,TRUE
"152244",1393,320,2155,1393,3548,"intrinsic neuron","4B? in T1 LHS","None",NA,12132,"IN04B086_T1_L",NA,0.910087823867798,0.0405896008014679,0.04657281935215,0.00274973502382636,"LegNpT1_L","16928,40057,47035","user",0.910087823867798,"BR","",NA,"Roughly traced","BR",NA,"IN04B086","LegNpT1_L",NA,"IN04B086","VFB_jrcv39h0","16928,40392,47257","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19299,40113,46581","Traced",320,"acetylcholine",642,"acetylcholine",626500830,TRUE
"152655",826,272,1780,826,2606,"intrinsic neuron","20A? in T1 LHS","None",NA,20137,"IN04B101_T1_L",NA,0.746908485889435,0.0743394270539284,0.171337217092514,0.0074148578569293,"LegNpT1_L","12051,33516,47200","user",0.746908485889435,"IR","",NA,"Roughly traced","IR",NA,"IN04B101","LegNpT1_L",NA,"IN04B101","VFB_jrcv39sf","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",NA,"proprioceptive_tactile",NA,NA,NA,NA,"",NA,"17012,39694,45649","Traced",272,"acetylcholine",2302,"acetylcholine",484843555,TRUE
"15309",1731,741,4634,1731,6365,"intrinsic neuron","4B? in T1 LHS","None",NA,15309,"IN04B085_T1_L",NA,0.852077066898346,0.0439189560711384,0.0940742492675781,0.00992974918335676,"LegNpT1_L","16930,39624,45973","user",0.852077066898346,"BR","",NA,"Roughly traced","BR",NA,"IN04B085","LegNpT1_L",NA,"IN04B085","VFB_jrcv0bt9","16928,40392,47257","early secondary","04B",NA,NA,"T1","LHS",16626,NA,NA,NA,NA,NA,"",NA,"17732,39853,45785","Traced",741,"acetylcholine",2505,"acetylcholine",844144034,TRUE
"153878",919,333,2235,919,3154,"intrinsic neuron","4B? in T1 LHS","None",NA,14886,"IN04B091_T1_L",NA,0.796361446380615,0.0486486479640007,0.146991237998009,0.00799867790192366,"LegNpT1_L","16927,40942,48128","user",0.794846832752228,"IR","",NA,"Roughly traced","IR",NA,"IN04B091","LegNpT1_L",NA,"IN04B091","VFB_jrcv3aqe","16928,40392,47257","secondary","04B",NA,NA,"T1","LHS",14886,NA,NA,NA,NA,NA,"",NA,"19012,40937,48349","Traced",333,"acetylcholine",1902,"acetylcholine",683172618,TRUE
"15393",1320,502,3299,1320,4619,"intrinsic neuron","20A? in T1 LHS","None",NA,15393,"IN04B024_T1_L",NA,0.88715386390686,0.0343833416700363,0.0725548267364502,0.00590794067829847,"LegNpT1_L.LegNpT1_R","11897,33516,47313","user",0.88715386390686,"BI","",NA,"Roughly traced","BI",NA,"IN04B024","LegNpT1_L",NA,"IN04B024","VFB_jrcv0bvl","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",14755,NA,NA,NA,NA,NA,"",NA,"12016,38053,44733","Traced",502,"acetylcholine",2425,"acetylcholine",985642844,TRUE
"15401",1313,704,4890,1313,6203,"intrinsic neuron","20A in T1 LHS","None",NA,14755,"IN04B010_T1_L",NA,0.925575792789459,0.0188336279243231,0.0524054057896137,0.00318516883999109,"LegNpT1_L.LegNpT1_R","11845,33516,47283","user",0.925575792789459,"BI","",NA,"Roughly traced","BI",NA,"IN04B010","LegNpT1_L",NA,"IN04B010","VFB_jrcv0bvt","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",14755,NA,NA,NA,NA,NA,"",NA,"10611,36900,45165","Traced",704,"acetylcholine",4815,"acetylcholine",1153038061,TRUE
"155236",2239,527,3419,2239,5658,"intrinsic neuron","4B? in T1 LHS",NA,NA,16179,"IN04B019_T1_L",NA,0.889734387397766,0.0304273664951324,0.0749433115124702,0.00489493925124407,"LegNpT1_L","19468,40939,47876","soma",0.889734387397766,"BR","",NA,"Roughly traced","BR",NA,"IN04B019","LegNpT1_L",NA,"IN04B019","VFB_jrcv3bs4","","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"19468,40939,47876","Traced",527,"acetylcholine",1099,"acetylcholine",1053661738,TRUE
"15811",1796,535,3769,1796,5565,"intrinsic neuron",NA,NA,NA,15811,"IN04B034_T1_L",NA,0.922307550907135,0.0151798529550433,0.0584061406552792,0.00410647457465529,"LegNpT1_L","20668,41227,46060","soma",0.920586824417114,"IR","",NA,"Roughly traced","IR",NA,"IN04B034","LegNpT1_L",NA,"IN04B034","VFB_jrcv0c77","","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20668,41227,46060","Traced",535,"acetylcholine",2365,"acetylcholine",834764855,TRUE
"158391",1465,381,2663,1465,4128,"intrinsic neuron","4B in T1 LHS","None",NA,158391,"IN04B100_T1_L",NA,0.696596145629883,0.0534741431474686,0.24113292992115,0.00879677385091782,"LegNpT1_L","16929,39856,46609","user",0.707600116729736,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT1_L",NA,"IN04B100","VFB_jrcv3e7r","16928,40392,47257","secondary","04B",19994,"independent leg","T1","LHS",19994,NA,NA,NA,NA,NA,"",NA,"19988,40143,46903","Traced",381,"acetylcholine",8209,"acetylcholine",622221914,TRUE
"15969",1705,605,4331,1705,6036,"intrinsic neuron","4B in T1 LHS","None",NA,15969,"IN04B028_T1_L",NA,0.962432026863098,0.00587907340377569,0.0269341561943293,0.0047547584399581,"multi","16928,40109,47049","user",0.962432026863098,"BI","",NA,"Roughly traced","BI",NA,"IN04B028","multi",NA,"IN04B028","VFB_jrcv0cbl","16928,40392,47257","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"17807,40026,46423","Traced",605,"acetylcholine",2332,"acetylcholine",1010111858,TRUE
"16224",1636,435,2468,1636,4104,"intrinsic neuron","20A? in T1 LHS",NA,NA,16224,"IN04B092_T1_L",NA,0.590299963951111,0.121568031609058,0.280504465103149,0.00762754259631038,"LegNpT1_L","18304,41117,53889","soma",0.589172720909119,"IR","",NA,"Roughly traced","IR",NA,"IN04B092","LegNpT1_L",NA,"IN04B092","VFB_jrcv0cio","","secondary","04B",16224,"independent leg","T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"18304,41117,53889","Traced",435,"acetylcholine",2116,"acetylcholine",872836493,TRUE
"162540",2521,820,5741,2521,8262,"intrinsic neuron","4B? in T1 LHS",NA,"CvC",15750,"IN04B020_T1_L",NA,0.938557147979736,0.0141964172944427,0.0416613332927227,0.00558512285351753,"LegNpT1_L","21072,41210,47960","soma",0.937413930892944,"BR","",NA,"Roughly traced","BR",NA,"IN04B020","LegNpT1_L",NA,"IN04B020","VFB_jrcv3hf0","","early secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"21072,41210,47960","Traced",820,"acetylcholine",1636,"acetylcholine",1142638271,TRUE
"16293",1426,693,4709,1426,6135,"intrinsic neuron","20A in T1 LHS","None",NA,16293,"IN04B024_T1_L",NA,0.889768481254578,0.0237539745867252,0.0821734592318535,0.00430410215631127,"LegNpT1_L","11855,33516,47329","user",0.889768481254578,"BI","",NA,"Roughly traced","BI",NA,"IN04B024","LegNpT1_L",NA,"IN04B024","VFB_jrcv0ckl","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",14755,NA,NA,NA,NA,NA,"",NA,"12610,38393,44265","Traced",693,"acetylcholine",2425,"acetylcholine",1050725049,TRUE
"164102",949,387,2579,949,3528,"intrinsic neuron","4B in T1 LHS","None",NA,18755,"IN04B067_T1_L",NA,0.808591246604919,0.0561090968549252,0.129851579666138,0.00544805731624365,"LegNpT1_L","16927,40917,48076","user",0.806878566741943,"BR","",NA,"Roughly traced","BR",NA,"IN04B067","LegNpT1_L",NA,"IN04B067","VFB_jrcv3ime","16928,40392,47257","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20241,41296,50212","Traced",387,"acetylcholine",2087,"acetylcholine",709447450,TRUE
"164146",395,177,1352,395,1747,"intrinsic neuron",NA,NA,NA,26949,"IN04B111_T1_L",NA,0.294033139944077,0.0960651338100433,0.59233832359314,0.0175633914768696,"LegNpT1_L","18144,40033,45856","soma",0.59233832359314,"IR","",NA,"Roughly traced","IR",NA,"IN04B111","LegNpT1_L",NA,"IN04B111","VFB_jrcv3inm","","secondary","04B",NA,NA,"T1","LHS",19994,NA,NA,NA,NA,NA,"",NA,"18144,40033,45856","Traced",177,"glutamate",1084,"acetylcholine",291916427,TRUE
"16487",1449,442,3316,1449,4765,"intrinsic neuron","4B in T1 LHS","None",NA,10024,"IN04B041_T1_L",NA,0.949316620826721,0.00837271753698587,0.0395984761416912,0.00271216896362603,"LegNpT1_L","16928,40167,47107","user",0.949316620826721,"BR","",NA,"Roughly traced","BR",NA,"IN04B041","LegNpT1_L",NA,"IN04B041","VFB_jrcv0cpz","16928,40392,47257","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"20027,40773,47153","Traced",442,"acetylcholine",1841,"acetylcholine",860477022,TRUE
"16527",1564,712,4590,1564,6154,"intrinsic neuron","4B? in T1 LHS","None",NA,16527,"IN04B039_T1_L",NA,0.893061816692352,0.0214169975370169,0.0770596191287041,0.00846159271895885,"LegNpT1_L","16929,39852,46989","user",0.893061816692352,"BR","",NA,"Roughly traced","BR",NA,"IN04B039","LegNpT1_L",NA,"IN04B039","VFB_jrcv0cr3","16928,40392,47257","secondary","04B",NA,NA,"T1","LHS",NA,NA,NA,NA,NA,NA,"",NA,"21010,41325,46401","Traced",712,"acetylcholine",1365,"acetylcholine",856434074,TRUE
"165318",822,283,2089,822,2911,"intrinsic neuron",NA,NA,NA,17935,"IN04B094_T1_L",NA,0.730233311653137,0.0494647137820721,0.215639144182205,0.00466284714639187,"LegNpT1_L","19543,41140,49277","soma",0.744981527328491,"IR","",NA,"Roughly traced","IR",NA,"IN04B094","LegNpT1_L",NA,"IN04B094","VFB_jrcv3jk6","","secondary","04B",NA,NA,"T1","LHS",17935,NA,NA,NA,NA,NA,"",NA,"19543,41140,49277","Traced",283,"acetylcholine",1546,"acetylcholine",493689858,TRUE
"166421",821,255,1626,821,2447,"intrinsic neuron","4B? in T1 LHS","None",NA,14944,"IN04B101_T1_L",NA,0.802500247955322,0.0582245104014874,0.134984195232391,0.00429105293005705,"LegNpT1_L","12106,33516,47293","user",0.802500247955322,"IR","",NA,"Roughly traced","IR",NA,"IN04B101","LegNpT1_L",NA,"IN04B101","VFB_jrcv3ket","11855,33516,47329","secondary","04B",NA,NA,"T1","LHS",NA,"proprioceptive_tactile",NA,NA,NA,NA,"",NA,"19532,40566,47596","Traced",255,"acetylcholine",2302,"acetylcholine",472122386,TRUE
