"bodyid","post","pre","downstream","upstream","synweight","class","description","entryNerve","exitNerve","group","name","longTract","ntAcetylcholineProb","ntGabaProb","ntGlutamateProb","ntUnknownProb","origin","location","locationType","predictedNtProb","prefix","rootLocation","rootSide","statusLabel","subclass","synonyms","systematicType","target","transmission","type","vfbId","avgLocation","birthtime","hemilineage","serial","serialMotif","somaNeuromere","somaSide","subcluster","modality","tag","cluster","receptorType","subclassabbr","tosomaLocation","source","somaLocation","status","totalNtPredictions","predictedNt","celltypeTotalNtPredictions","celltypePredictedNt","voxels","soma"
"18763",825,553,3354,825,4179,"intrinsic neuron","20A in T3 RHS","None",NA,14744,"IN04B032_T3_R",NA,0.9279665350914,0.0201514363288879,0.0461664237082005,0.00571560580283403,"LegNpT3_R","24197,18256,12426","user",0.9279665350914,"BR","",NA,"Roughly traced","BR",NA,"IN04B032","LegNpT3_R",NA,"IN04B032","VFB_jrcv0eh7","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24138,21924,5654","Traced",553,"acetylcholine",5133,"acetylcholine",830790628,TRUE
"18772",1443,437,3038,1443,4481,"intrinsic neuron","4B in T3 RHS","None",NA,16847,"IN04B054_T3_R",NA,0.943963885307312,0.0121851824223995,0.0401313714683056,0.00371958850882947,"LegNpT3_R","21952,23631,11060","user",0.943963885307312,"BR","",NA,"Roughly traced","BR",NA,"IN04B054","LegNpT3_R",NA,"IN04B054","VFB_jrcv0ehg","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22239,23077,3800","Traced",437,"acetylcholine",3601,"acetylcholine",806584313,TRUE
"18842",1853,330,1648,1853,3501,"intrinsic neuron","20A in T3 RHS","None",NA,16619,"IN04B074_T3_R",NA,0.703157782554626,0.100756913423538,0.186521947383881,0.00956335570663214,"LegNpT3_R","24072,18286,12426","user",0.703157782554626,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0eje","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23043,20460,2424","Traced",330,"acetylcholine",5902,"acetylcholine",770383963,TRUE
"18926",1087,401,2616,1087,3703,"intrinsic neuron","4B in T3 RHS","None",NA,15103,"IN04B068_T3_R",NA,0.812266945838928,0.0405596494674683,0.133950620889664,0.0132227651774883,"LegNpT3_R","22037,23909,11060","user",0.812266945838928,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_R",NA,"IN04B068","VFB_jrcv0elq","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22856,22514,2999","Traced",401,"acetylcholine",5321,"acetylcholine",628931364,TRUE
"19015",1851,347,1837,1851,3688,"intrinsic neuron",NA,NA,NA,19015,"IN04B074_T3_R",NA,0.784598529338837,0.0531463958323002,0.153146684169769,0.00910838507115841,"LegNpT3_R","23914,21511,3958","soma",0.784598529338837,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0eo7","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23914,21511,3958","Traced",347,"acetylcholine",5902,"acetylcholine",727383315,TRUE
"19090",1144,381,2359,1144,3503,"intrinsic neuron","20A in T3 RHS","None",NA,19090,"IN04B076_T3_R",NA,0.934180498123169,0.0111993169412017,0.050506804138422,0.00411337241530418,"LegNpT3_R","24212,18188,12426","user",0.934180498123169,"BR","",NA,"Roughly traced","BR",NA,"IN04B076","LegNpT3_R",NA,"IN04B076","VFB_jrcv0eqa","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23839,21049,3164","Traced",381,"acetylcholine",1527,"acetylcholine",636969704,TRUE
"19254",2414,327,2063,2414,4477,"intrinsic neuron","4B? in T3 RHS","None",NA,19254,"IN04B044_T3_R",NA,0.890046119689941,0.0161355789750814,0.0857508033514023,0.00806748028844595,"LegNpT3_R","22048,23645,11060","user",0.890046119689941,"IR","",NA,"Roughly traced","IR",NA,"IN04B044","LegNpT3_R",NA,"IN04B044","VFB_jrcv0euu","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22775,24175,5451","Traced",327,"acetylcholine",2807,"acetylcholine",753837833,TRUE
"19465",1034,331,1876,1034,2910,"intrinsic neuron","20A? in T3 RHS","None",NA,14830,"IN04B060_T3_R",NA,0.91027557849884,0.0178598407655954,0.0674218311905861,0.00444274116307497,"LegNpT3_R","24351,18197,12426","user",0.90722119808197,"BR","",NA,"Roughly traced","BR",NA,"IN04B060","LegNpT3_R",NA,"IN04B060","VFB_jrcv0f0p","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24294,21324,3014","Traced",331,"acetylcholine",2455,"acetylcholine",613477145,TRUE
"19502",1309,651,4091,1309,5400,"intrinsic neuron","4B? in T3 RHS","None",NA,19502,"IN04B075_T3_R",NA,0.884197175502777,0.0340300686657429,0.0713228657841682,0.0104498583823442,"LegNpT3_R","22051,24057,11060","user",0.884197175502777,"IR","",NA,"Roughly traced","IR",NA,"IN04B075","LegNpT3_R",NA,"IN04B075","VFB_jrcv0f1q","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22557,23013,4335","Traced",651,"acetylcholine",2599,"acetylcholine",712223642,TRUE
"19611",684,638,4659,684,5343,"intrinsic neuron","4B in T3 RHS","None",NA,21183,"IN04B078_T3_R",NA,0.955081582069397,0.016811478883028,0.0245311446487904,0.00357577251270413,"LegNpT3_R","22032,23774,11060","user",0.955081582069397,"IR","",NA,"Roughly traced","IR",NA,"IN04B078","LegNpT3_R",NA,"IN04B078","VFB_jrcv0f4r","22037,23909,11060","secondary","04B",18857,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22929,23430,3878","Traced",638,"acetylcholine",8163,"acetylcholine",597617262,TRUE
"19661",1412,327,1945,1412,3357,"intrinsic neuron","20A in T3 RHS","None",NA,19661,"IN04B074_T3_R",NA,0.823395490646362,0.0389611423015594,0.127733305096626,0.00991007313132286,"LegNpT3_R","24033,18244,12426","user",0.823395490646362,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0f65","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",17584,NA,NA,NA,NA,NA,"",NA,"23706,21527,3468","Traced",327,"acetylcholine",5902,"acetylcholine",582293142,TRUE
"19722",1883,451,2650,1883,4533,"intrinsic neuron",NA,NA,NA,19722,"IN04B088_T3_R",NA,0.79247111082077,0.045912180095911,0.155942052602768,0.00567463738843799,"LegNpT3_R","23278,24417,5451","soma",0.79247111082077,"IR","",NA,"Roughly traced","IR",NA,"IN04B088","LegNpT3_R",NA,"IN04B088","VFB_jrcv0f7u","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23278,24417,5451","Traced",451,"acetylcholine",1254,"acetylcholine",741949409,TRUE
"19732",616,502,3040,616,3656,"intrinsic neuron","20A in T3 RHS","None",NA,16860,"IN04B048_T3_R",NA,0.87391209602356,0.0400083214044571,0.0817662328481674,0.00431333296000957,"LegNpT3_R","24227,18241,12426","user",0.874453067779541,"BR","",NA,"Roughly traced","BR",NA,"IN04B048","LegNpT3_R",NA,"IN04B048","VFB_jrcv0f84","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24039,21372,5365","Traced",502,"acetylcholine",2471,"acetylcholine",870886893,TRUE
"19779",1283,493,2934,1283,4217,"intrinsic neuron",NA,NA,NA,13909,"IN04B068_T3_R",NA,0.784346401691437,0.047846894711256,0.158371478319168,0.00943524204194546,"LegNpT3_R","23696,24357,4907","soma",0.784346401691437,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_R",NA,"IN04B068","VFB_jrcv0f9f","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23696,24357,4907","Traced",493,"acetylcholine",5321,"acetylcholine",759367899,TRUE
"19892",528,393,2246,528,2774,"intrinsic neuron","20A? in T3 RHS","None",NA,16860,"IN04B048_T3_R",NA,0.879014313220978,0.0294801909476519,0.0873881876468658,0.00411731656640768,"LegNpT3_R","24300,18254,12426","user",0.879014313220978,"BR","",NA,"Roughly traced","BR",NA,"IN04B048","LegNpT3_R",NA,"IN04B048","VFB_jrcv0fck","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24528,21085,6151","Traced",393,"acetylcholine",2471,"acetylcholine",776265172,TRUE
"19894",1503,287,1902,1503,3405,"intrinsic neuron","4B in T3 RHS","None",NA,14217,"IN04B063_T3_R",NA,0.895192801952362,0.0140941925346851,0.0855735316872597,0.00513950316235423,"LegNpT3_R","22106,23029,11060","user",0.895192801952362,"IR","",NA,"Roughly traced","IR",NA,"IN04B063","LegNpT3_R",NA,"IN04B063","VFB_jrcv0fcm","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22819,21085,2192","Traced",287,"acetylcholine",1622,"acetylcholine",671091964,TRUE
"19994",1653,427,2740,1653,4393,"intrinsic neuron",NA,NA,NA,19994,"IN04B100_T3_R",NA,0.865431308746338,0.0213577840477228,0.110516175627708,0.00269471085630357,"LegNpT3_R","23696,24591,5328","soma",0.865431308746338,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT3_R",NA,"IN04B100","VFB_jrcv0ffe","","secondary","04B",19994,"independent leg","T3","RHS",19994,NA,NA,NA,NA,NA,"",NA,"23696,24591,5328","Traced",427,"acetylcholine",8209,"acetylcholine",670381700,TRUE
"20071",1695,319,2160,1695,3855,"intrinsic neuron","4B in T3 RHS","None",NA,18330,"IN04B063_T3_R",NA,0.919630944728851,0.0125921461731195,0.0652177110314369,0.00255920877680182,"LegNpT3_R","22086,23066,11060","user",0.919630944728851,"IR","",NA,"Roughly traced","IR",NA,"IN04B063","LegNpT3_R",NA,"IN04B063","VFB_jrcv0fhj","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23246,21274,3608","Traced",319,"acetylcholine",1622,"acetylcholine",699761740,TRUE
"21038",1634,462,2998,1634,4632,"intrinsic neuron","20A in T3 RHS","None",NA,21038,"IN04B107_T3_R",NA,0.529304265975952,0.0854952111840248,0.373737335205078,0.0114631876349449,"LegNpT3_R","24219,18159,12426","user",0.536165595054626,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_R",NA,"IN04B107","VFB_jrcv0g8e","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"23927,21435,4865","Traced",462,"acetylcholine",3279,"acetylcholine",528225789,TRUE
"21132",1506,367,2488,1506,3994,"intrinsic neuron","20A in T3 RHS","None",NA,21132,"IN04B083_T3_R",NA,0.919916212558746,0.0156262349337339,0.0616549216210842,0.00280263437889516,"LegNpT3_R","23986,18317,12426","user",0.919916212558746,"IR","",NA,"Roughly traced","IR",NA,"IN04B083","LegNpT3_R",NA,"IN04B083","VFB_jrcv0gb0","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23341,21125,2487","Traced",367,"acetylcholine",743,"acetylcholine",626698994,TRUE
"21278",1306,408,2575,1306,3881,"intrinsic neuron",NA,NA,NA,21278,"IN04B080_T3_R",NA,0.833576023578644,0.0291108749806881,0.129939541220665,0.00737359514459968,"LegNpT3_R","24186,25705,5984","soma",0.833576023578644,"IR","",NA,"Roughly traced","IR",NA,"IN04B080","LegNpT3_R",NA,"IN04B080","VFB_jrcv0gf2","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24186,25705,5984","Traced",408,"acetylcholine",2205,"acetylcholine",492821201,TRUE
"21513",1015,489,3201,1015,4216,"intrinsic neuron",NA,NA,NA,16745,"IN04B100_T3_R",NA,0.812506318092346,0.0331623777747154,0.14820921421051,0.00612206663936377,"LegNpT3_R","23742,24904,4900","soma",0.812506318092346,"IR","",NA,"Roughly traced","IR",NA,"IN04B100","LegNpT3_R",NA,"IN04B100","VFB_jrcv0gll","","secondary","04B",14098,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23742,24904,4900","Traced",489,"acetylcholine",8209,"acetylcholine",676632379,TRUE
"21566",1036,358,2294,1036,3330,"intrinsic neuron","20A in T3 RHS","None",NA,21339,"IN04B105_T3_R",NA,0.79865175485611,0.0444169156253338,0.153219848871231,0.00371149694547057,"LegNpT3_R","24325,18169,12426","user",0.798558831214905,"IR","",NA,"Roughly traced","IR",NA,"IN04B105","LegNpT3_R",NA,"IN04B105","VFB_jrcv0gn2","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"24146,21488,3486","Traced",358,"acetylcholine",1948,"acetylcholine",472591423,TRUE
"21789",749,710,4885,749,5634,"intrinsic neuron","4B? in T3 RHS; ECM","None",NA,19502,"IN04B075_T3_R",NA,0.92812305688858,0.0237475950270891,0.0404947325587273,0.00763462064787745,"LegNpT3_R","22045,23708,11060","user",0.92812305688858,"IR","",NA,"Roughly traced","IR",NA,"IN04B075","LegNpT3_R",NA,"IN04B075","VFB_jrcv0gt9","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23016,24400,4859","Traced",710,"acetylcholine",2599,"acetylcholine",658622275,TRUE
"21935",793,323,2128,793,2921,"intrinsic neuron",NA,NA,NA,21038,"IN04B107_T3_R",NA,0.906418025493622,0.0251322202384472,0.0658522173762321,0.0025975180324167,"LegNpT3_R","22498,20446,2202","soma",0.906886398792267,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_R",NA,"IN04B107","VFB_jrcv0gxb","","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"22498,20446,2202","Traced",323,"acetylcholine",3279,"acetylcholine",455416775,TRUE
"22383",565,305,1994,565,2559,"intrinsic neuron","20A? in T3 RHS","None",NA,22383,"IN04B105_T3_R",NA,0.891348659992218,0.0133695667609572,0.0923231840133667,0.00295856269076467,"LegNpT3_R","24145,18198,12426","user",0.891348659992218,"IR","",NA,"Roughly traced","IR",NA,"IN04B105","LegNpT3_R",NA,"IN04B105","VFB_jrcv0h9r","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23977,21018,1891","Traced",305,"acetylcholine",1948,"acetylcholine",434705752,TRUE
"22981",1414,308,1914,1414,3328,"intrinsic neuron",NA,NA,NA,22981,"IN04B096_T3_R",NA,0.81053239107132,0.0356332175433636,0.147771269083023,0.00606315769255161,"LegNpT3_R","23151,24314,5886","soma",0.81053239107132,"IR","",NA,"Roughly traced","IR",NA,"IN04B096","LegNpT3_R",NA,"IN04B096","VFB_jrcv0hqd","","secondary","04B",NA,NA,"T3","RHS",NA,"proprioceptive_tactile",NA,NA,NA,NA,"",NA,"23151,24314,5886","Traced",308,"acetylcholine",1093,"acetylcholine",504542567,TRUE
"23098",875,330,2137,875,3012,"intrinsic neuron","4B? in T3 RHS","None",NA,15103,"IN04B068_T3_R",NA,0.927785575389862,0.0165606867522001,0.0518942549824715,0.00375949265435338,"LegNpT3_R","22040,23959,11060","user",0.817504227161407,"IR","",NA,"Roughly traced","IR",NA,"IN04B068","LegNpT3_R",NA,"IN04B068","VFB_jrcv0htm","22037,23909,11060","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23266,23885,4888","Traced",330,"acetylcholine",5321,"acetylcholine",513083906,TRUE
"23376",1830,381,2768,1830,4598,"intrinsic neuron","20A in T3 RHS","None",NA,23376,"IN04B095_T3_R",NA,0.901174426078796,0.0177088920027018,0.0789368376135826,0.00217986945062876,"LegNpT3_R","24103,18187,12426","user",0.901174426078796,"IR","",NA,"Roughly traced","IR",NA,"IN04B095","LegNpT3_R",NA,"IN04B095","VFB_jrcv0i1c","24143,18230,12426","secondary","04B",20585,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23588,20795,4749","Traced",381,"acetylcholine",1646,"acetylcholine",520816983,TRUE
"23641",750,325,2047,750,2797,"intrinsic neuron","20A in T3 RHS","None",NA,22383,"IN04B105_T3_R",NA,0.86785614490509,0.0210780538618565,0.108501985669136,0.00256381463259459,"LegNpT3_R","24420,18200,12426","user",0.86785614490509,"IR","",NA,"Roughly traced","IR",NA,"IN04B105","LegNpT3_R",NA,"IN04B105","VFB_jrcv0i8p","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22877,20054,2057","Traced",325,"acetylcholine",1948,"acetylcholine",494951106,TRUE
"23821",1288,246,1461,1288,2749,"intrinsic neuron",NA,NA,NA,23821,"IN04B088_T3_R",NA,0.864950001239777,0.0473849438130856,0.0819121226668358,0.0057529523037374,"LegNpT3_R","22519,23941,4750","soma",0.864950001239777,"IR","",NA,"Roughly traced","IR",NA,"IN04B088","LegNpT3_R",NA,"IN04B088","VFB_jrcv0idp","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22519,23941,4750","Traced",246,"acetylcholine",1254,"acetylcholine",551102087,TRUE
"24561",1732,433,3068,1732,4800,"intrinsic neuron","20A? in T3 RHS","None",NA,24561,"IN04B107_T3_R",NA,0.467773973941803,0.0927689000964165,0.429180145263672,0.0102769760414958,"LegNpT3_R","24177,18163,12426","user",0.467773973941803,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_R",NA,"IN04B107","VFB_jrcv0iy9","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"23475,22275,5263","Traced",433,"acetylcholine",3279,"acetylcholine",530326957,TRUE
"25717",2170,395,2520,2170,4690,"intrinsic neuron",NA,NA,NA,22981,"IN04B096_T3_R",NA,0.816978096961975,0.0361544713377953,0.14172351360321,0.00514394370839,"LegNpT3_R","23000,24514,6293","soma",0.816978096961975,"IR","",NA,"Roughly traced","IR",NA,"IN04B096","LegNpT3_R",NA,"IN04B096","VFB_jrcv0jud","","secondary","04B",NA,NA,"T3","RHS",NA,"proprioceptive_tactile",NA,NA,NA,NA,"",NA,"23000,24514,6293","Traced",395,"acetylcholine",1093,"acetylcholine",641893927,TRUE
"25841",635,230,1465,635,2100,"intrinsic neuron","20A in T3 RHS","None",NA,25841,"IN04B110_T3_R",NA,0.887951672077179,0.0137523403391242,0.093084990978241,0.00521100452169776,"LegNpT3_R","24386,18195,12426","user",0.887951672077179,"IR","",NA,"Roughly traced","IR",NA,"IN04B110","LegNpT3_R",NA,"IN04B110","VFB_jrcv0jxt","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24131,20566,1693","Traced",230,"acetylcholine",937,"acetylcholine",387660085,TRUE
"26121",747,219,1378,747,2125,"intrinsic neuron","20A in T3 RHS","None",NA,18900,"IN04B110_T3_R",NA,0.821372270584106,0.0273234602063894,0.145300030708313,0.00600423663854599,"LegNpT3_R","24048,18213,12426","user",0.821372270584106,"IR","",NA,"Roughly traced","IR",NA,"IN04B110","LegNpT3_R",NA,"IN04B110","VFB_jrcv0k5l","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23029,21134,3089","Traced",219,"acetylcholine",937,"acetylcholine",385415991,TRUE
"26238",759,234,1431,759,2190,"intrinsic neuron","20A in T3 RHS","None",NA,19661,"IN04B074_T3_R",NA,0.831417798995972,0.0375436134636402,0.12638384103775,0.00465475348755717,"LegNpT3_R","24334,18129,12426","user",0.830495774745941,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0k8u","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",17584,NA,NA,NA,NA,NA,"",NA,"23463,20825,2713","Traced",234,"acetylcholine",5902,"acetylcholine",365850972,TRUE
"26282",813,231,1430,813,2243,"intrinsic neuron","20A in T3 RHS","None",NA,26282,"IN04B114_T3_R",NA,0.83692729473114,0.0231753811240196,0.134653687477112,0.00524364039301872,"LegNpT3_R","24370,18146,12426","user",0.83692729473114,"IR","",NA,"Roughly traced","IR",NA,"IN04B114","LegNpT3_R",NA,"IN04B114","VFB_jrcv0ka2","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23143,20768,2064","Traced",231,"acetylcholine",813,"acetylcholine",367720328,TRUE
"26616",843,273,1867,843,2710,"intrinsic neuron","20A in T3 RHS","None",NA,18698,"IN04B112_T3_R",NA,0.96098655462265,0.00814796052873135,0.0286638922989368,0.00220159953460097,"LegNpT3_R","24143,18230,12426","user",0.96098655462265,"IR","",NA,"Roughly traced","IR",NA,"IN04B112","LegNpT3_R",NA,"IN04B112","VFB_jrcv0kjc","24143,18230,12426","secondary","04B",18698,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"21849,20722,2272","Traced",273,"acetylcholine",1546,"acetylcholine",366670174,TRUE
"26671",1204,300,2232,1204,3436,"intrinsic neuron","20A in T3 RHS","None",NA,21038,"IN04B107_T3_R",NA,0.959025681018829,0.00871983822435141,0.030813455581665,0.00144103041384369,"LegNpT3_R","24119,18217,12426","user",0.958684980869293,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_R",NA,"IN04B107","VFB_jrcv0kkv","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"23646,21108,2021","Traced",300,"acetylcholine",3279,"acetylcholine",406099755,TRUE
"26757",766,233,1400,766,2166,"intrinsic neuron","20A in T3 RHS","None",NA,19661,"IN04B074_T3_R",NA,0.771690547466278,0.0441009104251862,0.173236727714539,0.0109718376770616,"LegNpT3_R","24156,18253,12426","user",0.777538001537323,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0kn9","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",17584,NA,NA,NA,NA,NA,"",NA,"23300,20376,2007","Traced",233,"acetylcholine",5902,"acetylcholine",365688975,TRUE
"27145",875,179,1100,875,1975,"intrinsic neuron","20A in T3 RHS","None",NA,27029,"IN04B104_T3_R",NA,0.787542104721069,0.0455930754542351,0.161298885941505,0.00556590594351292,"LegNpT3_R","24082,18212,12426","user",0.787542104721069,"IR","",NA,"Roughly traced","IR",NA,"IN04B104","LegNpT3_R",NA,"IN04B104","VFB_jrcv0ky1","24143,18230,12426","secondary","04B",21808,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24265,21378,2391","Traced",179,"acetylcholine",1820,"acetylcholine",351230211,TRUE
"27472",948,260,1612,948,2560,"intrinsic neuron","20A in T3 RHS","None",NA,19661,"IN04B074_T3_R",NA,0.760608077049255,0.0597844012081623,0.172690823674202,0.00691669387742877,"LegNpT3_R","24130,18270,12426","user",0.760608077049255,"IR","",NA,"Roughly traced","IR",NA,"IN04B074","LegNpT3_R",NA,"IN04B074","VFB_jrcv0l74","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",17584,NA,NA,NA,NA,NA,"",NA,"23462,21473,4023","Traced",260,"acetylcholine",5902,"acetylcholine",399680038,TRUE
"27982",594,183,1136,594,1730,"intrinsic neuron","20A in T3 RHS","None",NA,27982,"IN04B114_T3_R",NA,0.852320313453674,0.029149018228054,0.106547430157661,0.0119832064956427,"LegNpT3_R","24063,18235,12426","user",0.852320313453674,"IR","",NA,"Roughly traced","IR",NA,"IN04B114","LegNpT3_R",NA,"IN04B114","VFB_jrcv0lla","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22906,20915,2557","Traced",183,"acetylcholine",813,"acetylcholine",329981731,TRUE
"28083",1060,329,2257,1060,3317,"intrinsic neuron","20A? in T3 RHS","None",NA,28083,"IN04B107_T3_R",NA,0.302230656147003,0.117261737585068,0.565946102142334,0.014561478048563,"LegNpT3_R","24255,18142,12426","user",0.565946102142334,"IR","",NA,"Roughly traced","IR",NA,"IN04B107","LegNpT3_R",NA,"IN04B107","VFB_jrcv0lo3","24143,18230,12426","secondary","04B",NA,NA,"T3","RHS",18724,NA,NA,NA,NA,NA,"",NA,"23953,20604,4215","Traced",329,"glutamate",3279,"acetylcholine",375898750,TRUE
"28368",727,206,1203,727,1930,"intrinsic neuron","20A in T3 RHS","None",NA,28368,"IN04B092_T3_R",NA,0.819047570228577,0.0388461239635944,0.135721907019615,0.00638438807800412,"LegNpT3_R","24098,18248,12426","user",0.819047570228577,"IR","",NA,"Roughly traced","IR",NA,"IN04B092","LegNpT3_R",NA,"IN04B092","VFB_jrcv0lw0","24143,18230,12426","secondary","04B",16224,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"24591,20708,1643","Traced",206,"acetylcholine",2116,"acetylcholine",351680529,TRUE
"29432",2721,296,1522,2721,4243,"intrinsic neuron","4B? in T3 RHS","None",NA,17802,"IN04B037_T3_R",NA,0.790291488170624,0.033075425773859,0.170464545488358,0.00616854336112738,"LegNpT3_R","22040,23600,11060","user",0.790291488170624,"IR","",NA,"Roughly traced","IR",NA,"IN04B037","LegNpT3_R",NA,"IN04B037","VFB_jrcv0mpk","22037,23909,11060","early secondary","04B",16800,"independent leg","T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"23303,24276,6785","Traced",296,"acetylcholine",2295,"acetylcholine",970961709,TRUE
"34282",2019,453,3475,2019,5494,"intrinsic neuron",NA,NA,NA,13165,"IN04B064_T3_R",NA,0.965003848075867,0.00828697811812162,0.0240684617310762,0.00264073046855628,"LegNpT3_R","22264,21045,2292","soma",0.965003848075867,"BR","",NA,"Roughly traced","BR",NA,"IN04B064","LegNpT3_R",NA,"IN04B064","VFB_jrcv0qga","","secondary","04B",NA,NA,"T3","RHS",NA,NA,NA,NA,NA,NA,"",NA,"22264,21045,2292","Traced",453,"acetylcholine",1766,"acetylcholine",730443621,TRUE
